country_iso3,sector_id,sector_name_ru,is_proxy_mn,staffing_proxy_exact,base_year,staffing_source,occupation_digit,occupation_employment,sector_total_employment,classified_employment,share_of_total,share_within_classified,occupation_rti,rti_contribution,total_source
GRC,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:317,1,27.271,514.914,514.839,0.05296224223850973,0.05296995759839484,-0.6090718,-0.03226250742037803,reported_total
GRC,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:317,2,20.07,514.914,514.839,0.03897738263088594,0.03898306072383794,-0.4295209,-0.016744039326857522,reported_total
GRC,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:317,3,19.882,514.914,514.839,0.038612273117452627,0.038617898022488585,-0.0772121,-0.002981769003902191,reported_total
GRC,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:317,4,43.007,514.914,514.839,0.08352268534162986,0.08353485264325351,0.3318497,0.027721015789207888,reported_total
GRC,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:317,5,8.392,514.914,514.839,0.016297867216661422,0.016300241434700945,0.5790259,0.009438261966945007,reported_total
GRC,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:317,7,270.259,514.914,514.839,0.5248624042073046,0.524938864382846,0.5667956,0.2975330386011938,reported_total
GRC,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:317,8,87.128,514.914,514.839,0.1692088387575401,0.1692334885274814,0.902546,0.15274100813652422,reported_total
GRC,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:317,9,38.83,514.914,514.839,0.07541065109901847,0.07542163666699686,1.071074,0.08078215407146701,reported_total
GRC,DE,Энергетика и ЖКХ,False,True,1995,BA:317,1,0.593,37.401,37.275,0.015855191037672786,0.015908786049631116,-0.6090718,-0.009689592955063714,reported_total
GRC,DE,Энергетика и ЖКХ,False,True,1995,BA:317,2,3.167,37.401,37.275,0.08467688029731824,0.08496311200536551,-0.4295209,-0.0364934323353454,reported_total
GRC,DE,Энергетика и ЖКХ,False,True,1995,BA:317,3,3.16,37.401,37.275,0.08448971952621587,0.08477531857813547,-0.0772121,-0.006545680375586854,reported_total
GRC,DE,Энергетика и ЖКХ,False,True,1995,BA:317,4,11.884,37.401,37.275,0.31774551482580676,0.3188195841716968,0.3318497,0.10580018336150235,reported_total
GRC,DE,Энергетика и ЖКХ,False,True,1995,BA:317,7,13.03,37.401,37.275,0.3483864067805673,0.34956405097250165,0.5667956,0.19813136600938963,reported_total
GRC,DE,Энергетика и ЖКХ,False,True,1995,BA:317,8,1.899,37.401,37.275,0.0507740434747734,0.050945674044265594,0.902546,0.045980814325955736,reported_total
GRC,DE,Энергетика и ЖКХ,False,True,1995,BA:317,9,3.542,37.401,37.275,0.09470335017780272,0.09502347417840375,1.071074,0.10177717258215963,reported_total
GRC,F,Строительство,False,True,1995,BA:317,1,9.264,213.022,212.94699999999997,0.043488465980039616,0.04350378263135897,-0.6090718,-0.026496927194090546,reported_total
GRC,F,Строительство,False,True,1995,BA:317,2,2.006,213.022,212.94699999999997,0.009416867741360047,0.009420184365123716,-0.4295209,-0.004046166066673867,reported_total
GRC,F,Строительство,False,True,1995,BA:317,3,0.636,213.022,212.94699999999997,0.0029856071203913214,0.0029866586521528835,-0.0772121,-0.00023060618651589367,reported_total
GRC,F,Строительство,False,True,1995,BA:317,4,1.472,213.022,212.94699999999997,0.006910084404427712,0.006912518138316107,0.3318497,0.002293917070444759,reported_total
GRC,F,Строительство,False,True,1995,BA:317,7,172.194,213.022,212.94699999999997,0.8083390447934955,0.8086237420578829,0.5667956,0.4583243790539429,reported_total
GRC,F,Строительство,False,True,1995,BA:317,8,13.896,213.022,212.94699999999997,0.06523269897005944,0.06525567394703848,0.902546,0.05889624749820378,reported_total
GRC,F,Строительство,False,True,1995,BA:317,9,13.479,213.022,212.94699999999997,0.06327515467885945,0.0632974402081269,1.071074,0.06779624247347932,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,1,206.883,557.508,557.434,0.37108525796939235,0.3711345199611075,-0.6090718,-0.22604757011484772,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,2,15.118,557.508,557.434,0.02711709966493754,0.027120699490881434,-0.4295209,-0.011648907253952935,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,3,18.201,557.508,557.434,0.032647065154222,0.03265139908939892,-0.0772121,-0.002521083091630579,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,4,49.228,557.508,557.434,0.0883000782051558,0.08831180014136204,0.3318497,0.029306244383370955,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,5,176.394,557.508,557.434,0.31639725349232656,0.3164392555890025,0.5790259,0.1832265247627522,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,6,0.46,557.508,557.434,0.0008251002676194781,0.0008252098006221364,0.4739099,0.0003910750940918566,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,7,58.751,557.508,557.434,0.10538144744111294,0.10539543694858942,0.5667956,0.05973766992253791,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,8,12.638,557.508,557.434,0.022668733004728183,0.022671742304918613,0.902546,0.020462290330335073,reported_total
GRC,G,Оптовая и розничная торговля,False,True,1995,BA:317,9,19.761,557.508,557.434,0.0354452312791924,0.03544993667411747,1.071074,0.037969505473293697,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,1,8.482,222.029,221.953,0.038202216827531534,0.03821529783332507,-0.6090718,-0.0232758602388794,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,2,5.926,222.029,221.953,0.026690207135103974,0.026699346257991557,-0.4295209,-0.011467927234144165,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,3,22.421,222.029,221.953,0.10098230411342662,0.10101688195248544,-0.0772121,-0.007799725591003502,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,4,51.033,222.029,221.953,0.2298483531430579,0.22992705662910617,0.3318497,0.0763012247642519,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,5,11.488,222.029,221.953,0.05174098878975269,0.051758705671921534,0.5790259,0.02996963113451947,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,6,0.202,222.029,221.953,0.0009097910633295651,0.0009101025892869211,0.4739099,0.00043130662707870586,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,7,17.556,222.029,221.953,0.07907075201888042,0.07909782701743162,0.5667956,0.04483230032304136,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,8,93.324,222.029,221.953,0.42032347125825903,0.4204673962505575,0.902546,0.3794911666163557,reported_total
GRC,H,Транспорт и логистика,False,False,1995,BA:317,9,11.521,222.029,221.953,0.05188961802287089,0.051907385797894154,1.071074,0.055596651336093685,reported_total
GRC,J,ИТ и связь,False,False,1995,BA:317,1,5.326,137.68,137.68,0.03868390470656594,0.03868390470656594,-0.6090718,-0.023561275470656593,sum_digits
GRC,J,ИТ и связь,False,False,1995,BA:317,2,66.397,137.68,137.68,0.48225595583962816,0.48225595583962816,-0.4295209,-0.20713901218259734,sum_digits
GRC,J,ИТ и связь,False,False,1995,BA:317,3,28.307,137.68,137.68,0.20559994189424752,0.20559994189424752,-0.0772121,-0.01587480327353283,sum_digits
GRC,J,ИТ и связь,False,False,1995,BA:317,4,25.137,137.68,137.68,0.18257553747821034,0.18257553747821034,0.3318497,0.060587637339482865,sum_digits
GRC,J,ИТ и связь,False,False,1995,BA:317,5,2.061,137.68,137.68,0.014969494479953514,0.014969494479953514,0.5790259,0.008667725013800115,sum_digits
GRC,J,ИТ и связь,False,False,1995,BA:317,7,2.581,137.68,137.68,0.018746368390470655,0.018746368390470655,0.5667956,0.010625359119697848,sum_digits
GRC,J,ИТ и связь,False,False,1995,BA:317,8,1.37,137.68,137.68,0.00995061011040093,0.00995061011040093,0.902546,0.008980883352701918,sum_digits
GRC,J,ИТ и связь,False,False,1995,BA:317,9,6.501,137.68,137.68,0.04721818710052295,0.04721818710052295,1.071074,0.05057417253050552,sum_digits
GRC,K,Финансы и страхование,False,True,1995,BA:317,1,7.29,85.95,85.949,0.08481675392670157,0.08481774075323739,-0.6090718,-0.05166009403250766,reported_total
GRC,K,Финансы и страхование,False,True,1995,BA:317,2,8.296,85.95,85.949,0.09652123327515996,0.09652235628105038,-0.4295209,-0.04145836933995741,reported_total
GRC,K,Финансы и страхование,False,True,1995,BA:317,3,19.61,85.95,85.949,0.22815590459569515,0.22815855914553979,-0.0772121,-0.017616601484601334,reported_total
GRC,K,Финансы и страхование,False,True,1995,BA:317,4,44.399,85.95,85.949,0.5165677719604421,0.51657378212661,0.3318497,0.17142485462658089,reported_total
GRC,K,Финансы и страхование,False,True,1995,BA:317,5,0.827,85.95,85.949,0.009621873182082605,0.009621985130717053,0.5790259,0.005571378600100059,reported_total
GRC,K,Финансы и страхование,False,True,1995,BA:317,7,0.303,85.95,85.949,0.003525305410122164,0.003525346426369126,0.5667956,0.0019981508429417444,reported_total
GRC,K,Финансы и страхование,False,True,1995,BA:317,8,0.323,85.95,85.949,0.003757998836532868,0.003758042560122864,0.902546,0.0033918062804686503,reported_total
GRC,K,Финансы и страхование,False,True,1995,BA:317,9,4.901,85.95,85.949,0.05702152414194299,0.05702218757635342,1.071074,0.06107498253615517,reported_total
GRC,M,Профессиональные и научные услуги,True,False,1995,BA:317,1,5.326,137.68,137.68,0.03868390470656594,0.03868390470656594,-0.6090718,-0.023561275470656593,sum_digits
GRC,M,Профессиональные и научные услуги,True,False,1995,BA:317,2,66.397,137.68,137.68,0.48225595583962816,0.48225595583962816,-0.4295209,-0.20713901218259734,sum_digits
GRC,M,Профессиональные и научные услуги,True,False,1995,BA:317,3,28.307,137.68,137.68,0.20559994189424752,0.20559994189424752,-0.0772121,-0.01587480327353283,sum_digits
GRC,M,Профессиональные и научные услуги,True,False,1995,BA:317,4,25.137,137.68,137.68,0.18257553747821034,0.18257553747821034,0.3318497,0.060587637339482865,sum_digits
GRC,M,Профессиональные и научные услуги,True,False,1995,BA:317,5,2.061,137.68,137.68,0.014969494479953514,0.014969494479953514,0.5790259,0.008667725013800115,sum_digits
GRC,M,Профессиональные и научные услуги,True,False,1995,BA:317,7,2.581,137.68,137.68,0.018746368390470655,0.018746368390470655,0.5667956,0.010625359119697848,sum_digits
GRC,M,Профессиональные и научные услуги,True,False,1995,BA:317,8,1.37,137.68,137.68,0.00995061011040093,0.00995061011040093,0.902546,0.008980883352701918,sum_digits
GRC,M,Профессиональные и научные услуги,True,False,1995,BA:317,9,6.501,137.68,137.68,0.04721818710052295,0.04721818710052295,1.071074,0.05057417253050552,sum_digits
HUN,B,Добыча полезных ископаемых,False,True,1997,BA:656,1,1.489,29.979,29.916999999999998,0.049668101004036166,0.04977103319183074,-0.7003669,-0.0348579842263596,reported_total
HUN,B,Добыча полезных ископаемых,False,True,1997,BA:656,2,1.484,29.979,29.916999999999998,0.04950131758897895,0.04960390413477287,-0.5289179,-0.026236392806765388,reported_total
HUN,B,Добыча полезных ископаемых,False,True,1997,BA:656,3,2.192,29.979,29.916999999999998,0.07311784916107943,0.07326937861416587,-0.1549274,-0.01135143432830832,reported_total
HUN,B,Добыча полезных ископаемых,False,True,1997,BA:656,4,0.781,29.979,29.916999999999998,0.02605156943193569,0.026105558712437745,0.2808492,0.007331725279941172,reported_total
HUN,B,Добыча полезных ископаемых,False,True,1997,BA:656,7,16.91,29.979,29.916999999999998,0.5640615097234731,0.5652304709696828,0.6416658,0.3626890623391383,reported_total
HUN,B,Добыча полезных ископаемых,False,True,1997,BA:656,8,4.864,29.979,29.916999999999998,0.1622469061676507,0.1625831467058863,1.067842,0.17361311254470704,reported_total
HUN,B,Добыча полезных ископаемых,False,True,1997,BA:656,9,2.197,29.979,29.916999999999998,0.07328463257613663,0.07343650767122371,1.202528,0.08830945669686131,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,1,49.337,855.505,855.461,0.0576700311511914,0.05767299736633231,-0.7003669,-0.040392258379166324,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,2,35.621,855.505,855.461,0.04163739545648477,0.04163953704493834,-0.5289179,-0.022023896490780997,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,3,61.43,855.505,855.461,0.07180554175603883,0.07180923502064969,-0.1549274,-0.011125218077738202,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,4,51.999,855.505,855.461,0.06078164359062776,0.06078476984923918,0.2808492,0.017071353984342945,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,5,13.2,855.505,855.461,0.015429483170758792,0.015430276774744844,0.5013841,0.007736495433456347,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,6,2.7,855.505,855.461,0.0031560306485642984,0.003156192976652355,0.427467,0.0013491683431506522,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,7,416.831,855.505,855.461,0.48723385602655744,0.48725891653739917,0.6416658,0.31265738248710345,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,8,170.69,855.505,855.461,0.1995195820012741,0.19952984414251496,1.067842,0.21306634782883144,reported_total
HUN,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:656,9,53.653,855.505,855.461,0.06271500458793344,0.06271823028752918,1.202528,0.0754204280312019,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,1,49.337,855.505,855.461,0.0576700311511914,0.05767299736633231,-0.7003669,-0.040392258379166324,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,2,35.621,855.505,855.461,0.04163739545648477,0.04163953704493834,-0.5289179,-0.022023896490780997,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,3,61.43,855.505,855.461,0.07180554175603883,0.07180923502064969,-0.1549274,-0.011125218077738202,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,4,51.999,855.505,855.461,0.06078164359062776,0.06078476984923918,0.2808492,0.017071353984342945,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,5,13.2,855.505,855.461,0.015429483170758792,0.015430276774744844,0.5013841,0.007736495433456347,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,6,2.7,855.505,855.461,0.0031560306485642984,0.003156192976652355,0.427467,0.0013491683431506522,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,7,416.831,855.505,855.461,0.48723385602655744,0.48725891653739917,0.6416658,0.31265738248710345,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,8,170.69,855.505,855.461,0.1995195820012741,0.19952984414251496,1.067842,0.21306634782883144,reported_total
HUN,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:656,9,53.653,855.505,855.461,0.06271500458793344,0.06271823028752918,1.202528,0.0754204280312019,reported_total
HUN,DE,Энергетика и ЖКХ,False,True,1997,BA:656,1,6.445,93.183,92.96600000000001,0.06916497644420119,0.06932642041176344,-0.7003669,-0.04855393015188349,reported_total
HUN,DE,Энергетика и ЖКХ,False,True,1997,BA:656,2,4.85,93.183,92.96600000000001,0.05204812036530267,0.05216961039519824,-0.5289179,-0.027593440774046425,reported_total
HUN,DE,Энергетика и ЖКХ,False,True,1997,BA:656,3,13.426,93.183,92.96600000000001,0.14408207505660903,0.1444183895187488,-0.1549274,-0.022374365600327004,reported_total
HUN,DE,Энергетика и ЖКХ,False,True,1997,BA:656,4,14.394,93.183,92.96600000000001,0.15447023598725088,0.15483079835638835,0.2808492,0.04348410585375299,reported_total
HUN,DE,Энергетика и ЖКХ,False,True,1997,BA:656,5,2.427,93.183,92.96600000000001,0.02604552332507002,0.0261063184389992,0.5013841,0.01308929297485102,reported_total
HUN,DE,Энергетика и ЖКХ,False,True,1997,BA:656,7,30.223,93.183,92.96600000000001,0.3243402766599057,0.3250973474173353,0.6416658,0.2086038495084224,reported_total
HUN,DE,Энергетика и ЖКХ,False,True,1997,BA:656,8,14.503,93.183,92.96600000000001,0.15563997724906903,0.15600327001269282,1.067842,0.16658684385689393,reported_total
HUN,DE,Энергетика и ЖКХ,False,True,1997,BA:656,9,6.698,93.183,92.96600000000001,0.0718800639601644,0.07204784544887378,1.202528,0.0866395514919433,reported_total
HUN,F,Строительство,False,True,1997,BA:656,1,14.164,210.859,210.85899999999998,0.06717285010362374,0.06717285010362374,-0.7003669,-0.047045640791239636,reported_total
HUN,F,Строительство,False,True,1997,BA:656,2,6.41,210.859,210.85899999999998,0.03039946125135754,0.03039946125135754,-0.5289179,-0.016078819206199406,reported_total
HUN,F,Строительство,False,True,1997,BA:656,3,8.29,210.859,210.85899999999998,0.03931537188358097,0.03931537188358097,-0.1549274,-0.006091028345956302,reported_total
HUN,F,Строительство,False,True,1997,BA:656,4,8.215,210.859,210.85899999999998,0.03895968395942312,0.03895968395942312,0.2808492,0.010941796072256817,reported_total
HUN,F,Строительство,False,True,1997,BA:656,5,0.89,210.859,210.85899999999998,0.0042208300333398145,0.0042208300333398145,0.5013841,0.0021162570675190527,reported_total
HUN,F,Строительство,False,True,1997,BA:656,7,138.137,210.859,210.85899999999998,0.6551155037252382,0.6551155037252382,0.6416658,0.42036521379025793,reported_total
HUN,F,Строительство,False,True,1997,BA:656,8,14.248,210.859,210.85899999999998,0.06757122057868054,0.06757122057868054,1.067842,0.07215538732517937,reported_total
HUN,F,Строительство,False,True,1997,BA:656,9,20.505,210.859,210.85899999999998,0.09724507846475607,0.09724507846475607,1.202528,0.11693992971606619,reported_total
HUN,G,Оптовая и розничная торговля,False,True,1997,BA:656,1,47.741,490.355,489.327,0.09736007586340507,0.09756461425590658,-0.7003669,-0.0683310264361051,reported_total
HUN,G,Оптовая и розничная торговля,False,True,1997,BA:656,2,21.873,490.355,489.327,0.04460645858612638,0.044700169825086296,-0.5289179,-0.023642719953528013,reported_total
HUN,G,Оптовая и розничная торговля,False,True,1997,BA:656,3,40.052,490.355,489.327,0.08167959947385058,0.0818511956217417,-0.1549274,-0.012680992924567825,reported_total
HUN,G,Оптовая и розничная торговля,False,True,1997,BA:656,4,46.086,490.355,489.327,0.09398497007270243,0.09418241789232967,0.2808492,0.026451056719126478,reported_total
HUN,G,Оптовая и розничная торговля,False,True,1997,BA:656,5,255.46,490.355,489.327,0.5209695016875528,0.5220639776672859,0.5013841,0.2617545775851322,reported_total
HUN,G,Оптовая и розничная торговля,False,True,1997,BA:656,7,43.063,490.355,489.327,0.08782004874019843,0.08800454501795324,0.6416658,0.056469506782580975,reported_total
HUN,G,Оптовая и розничная торговля,False,True,1997,BA:656,8,21.283,490.355,489.327,0.04340324866678223,0.043494432148644985,1.067842,0.046445181414473354,reported_total
HUN,G,Оптовая и розничная торговля,False,True,1997,BA:656,9,13.769,490.355,489.327,0.028079656575338275,0.02813864757105167,1.202528,0.033837511586321624,reported_total
HUN,H,Транспорт и логистика,False,False,1997,BA:656,1,12.93,314.631,314.35,0.04109575979480725,0.0411324956258947,-0.7003669,-0.028807838450771433,reported_total
HUN,H,Транспорт и логистика,False,False,1997,BA:656,2,11.153,314.631,314.35,0.03544787385858355,0.03547956099888659,-0.5289179,-0.018765774896453,reported_total
HUN,H,Транспорт и логистика,False,False,1997,BA:656,3,35.018,314.631,314.35,0.11129863236616863,0.1113981231111818,-0.1549274,-0.017258621578495306,reported_total
HUN,H,Транспорт и логистика,False,False,1997,BA:656,4,56.233,314.631,314.35,0.1787268260279502,0.1788865913790361,0.2808492,0.05024015607952919,reported_total
HUN,H,Транспорт и логистика,False,False,1997,BA:656,5,14.879,314.631,314.35,0.04729031786441896,0.04733259106091935,0.5013841,0.023731808569747093,reported_total
HUN,H,Транспорт и логистика,False,False,1997,BA:656,7,49.657,314.631,314.35,0.1578261519049299,0.15796723397486875,0.6416658,0.10136217156227133,reported_total
HUN,H,Транспорт и логистика,False,False,1997,BA:656,8,113.846,314.631,314.35,0.3618397424284321,0.36216319389215845,1.067842,0.38673306929219026,reported_total
HUN,H,Транспорт и логистика,False,False,1997,BA:656,9,20.634,314.631,314.35,0.06558158604841863,0.06564020995705423,1.202528,0.07893419039923652,reported_total
HUN,J,ИТ и связь,False,False,1997,BA:656,1,12.026,144.466,143.691,0.08324450043608876,0.08369348115052438,-0.7003669,-0.0586161439436012,reported_total
HUN,J,ИТ и связь,False,False,1997,BA:656,2,32.549,144.466,143.691,0.2253056082400011,0.22652079810148162,-0.5289179,-0.11981090483815966,reported_total
HUN,J,ИТ и связь,False,False,1997,BA:656,3,25.078,144.466,143.691,0.17359101795578197,0.17452728424188013,-0.1549274,-0.027039058376655458,reported_total
HUN,J,ИТ и связь,False,False,1997,BA:656,4,28.472,144.466,143.691,0.19708443509199397,0.19814741354712542,0.2808492,0.05564954257677934,reported_total
HUN,J,ИТ и связь,False,False,1997,BA:656,5,22.305,144.466,143.691,0.1543961901070148,0.15522892874292754,0.5013841,0.07782931673173686,reported_total
HUN,J,ИТ и связь,False,False,1997,BA:656,7,9.685,144.466,143.691,0.06703999556989187,0.06740157699507972,0.6416658,0.04324928682380942,reported_total
HUN,J,ИТ и связь,False,False,1997,BA:656,8,3.614,144.466,143.691,0.025016266803261664,0.02515119248943914,1.067842,0.026857499690307672,reported_total
HUN,J,ИТ и связь,False,False,1997,BA:656,9,9.962,144.466,143.691,0.06895740174158625,0.06932932473154199,1.202528,0.08337045421077173,reported_total
HUN,K,Финансы и страхование,False,True,1997,BA:656,1,9.917,83.022,82.143,0.11945026619450265,0.1207284856895901,-0.7003669,-0.08455423526411258,reported_total
HUN,K,Финансы и страхование,False,True,1997,BA:656,2,15.286,83.022,82.143,0.1841198718411987,0.1860901111476328,-0.5289179,-0.09842639079897254,reported_total
HUN,K,Финансы и страхование,False,True,1997,BA:656,3,35.777,83.022,82.143,0.4309339693093397,0.4355453294863835,-0.1549274,-0.06747790547946873,reported_total
HUN,K,Финансы и страхование,False,True,1997,BA:656,4,16.933,83.022,82.143,0.20395798703957985,0.20614051105998074,0.2808492,0.057894397618786744,reported_total
HUN,K,Финансы и страхование,False,True,1997,BA:656,5,1.394,83.022,82.143,0.0167907301679073,0.0169704052688604,0.5013841,0.00850869137236283,reported_total
HUN,K,Финансы и страхование,False,True,1997,BA:656,9,2.836,83.022,82.143,0.0341596203415962,0.03452515734755243,1.202528,0.041517468414837534,reported_total
HUN,M,Профессиональные и научные услуги,True,False,1997,BA:656,1,12.026,144.466,143.691,0.08324450043608876,0.08369348115052438,-0.7003669,-0.0586161439436012,reported_total
HUN,M,Профессиональные и научные услуги,True,False,1997,BA:656,2,32.549,144.466,143.691,0.2253056082400011,0.22652079810148162,-0.5289179,-0.11981090483815966,reported_total
HUN,M,Профессиональные и научные услуги,True,False,1997,BA:656,3,25.078,144.466,143.691,0.17359101795578197,0.17452728424188013,-0.1549274,-0.027039058376655458,reported_total
HUN,M,Профессиональные и научные услуги,True,False,1997,BA:656,4,28.472,144.466,143.691,0.19708443509199397,0.19814741354712542,0.2808492,0.05564954257677934,reported_total
HUN,M,Профессиональные и научные услуги,True,False,1997,BA:656,5,22.305,144.466,143.691,0.1543961901070148,0.15522892874292754,0.5013841,0.07782931673173686,reported_total
HUN,M,Профессиональные и научные услуги,True,False,1997,BA:656,7,9.685,144.466,143.691,0.06703999556989187,0.06740157699507972,0.6416658,0.04324928682380942,reported_total
HUN,M,Профессиональные и научные услуги,True,False,1997,BA:656,8,3.614,144.466,143.691,0.025016266803261664,0.02515119248943914,1.067842,0.026857499690307672,reported_total
HUN,M,Профессиональные и научные услуги,True,False,1997,BA:656,9,9.962,144.466,143.691,0.06895740174158625,0.06932932473154199,1.202528,0.08337045421077173,reported_total
IRL,B,Добыча полезных ископаемых,False,True,1995,BA:772,1,0.444,5.406,5.273,0.08213096559378469,0.0842025412478665,-0.7877168,-0.0663277563436374,reported_total
IRL,B,Добыча полезных ископаемых,False,True,1995,BA:772,2,0.212,5.406,5.273,0.0392156862745098,0.040204816992224536,-0.554913,-0.022310175611606295,reported_total
IRL,B,Добыча полезных ископаемых,False,True,1995,BA:772,3,0.114,5.406,5.273,0.021087680355160933,0.021619571401479236,-0.1647961,-0.0035628210506353122,reported_total
IRL,B,Добыча полезных ископаемых,False,True,1995,BA:772,4,0.495,5.406,5.273,0.09156492785793563,0.09387445476958088,0.3632673,0.03410151972311777,reported_total
IRL,B,Добыча полезных ископаемых,False,True,1995,BA:772,7,1.342,5.406,5.273,0.2482426933037366,0.25450407737530817,0.6018885,0.15318307737530817,reported_total
IRL,B,Добыча полезных ископаемых,False,True,1995,BA:772,8,1.355,5.406,5.273,0.2506474287828339,0.2569694670965295,1.030087,0.2647009074530628,reported_total
IRL,B,Добыча полезных ископаемых,False,True,1995,BA:772,9,1.311,5.406,5.273,0.24250832408435072,0.24862507111701118,1.238783,0.30799251147354445,reported_total
IRL,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:772,1,25.082,235.65,232.323,0.10643751326119244,0.10796176013567317,-0.7877168,-0.08504329221644004,reported_total
IRL,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:772,2,15.206,235.65,232.323,0.06452790154890728,0.06545197849545675,-0.554913,-0.036320153742849394,reported_total
IRL,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:772,3,11.241,235.65,232.323,0.04770210057288351,0.04838522229826577,-0.1647961,-0.007973695932387236,reported_total
IRL,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:772,4,24.41,235.65,232.323,0.10358582643751325,0.1050692355040181,0.3632673,0.038168217494608796,reported_total
IRL,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:772,5,4.396,235.65,232.323,0.01865478463823467,0.018921931965410227,0.4675767,0.008847454506011028,reported_total
IRL,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:772,7,85.962,235.65,232.323,0.3647867600254615,0.37001071783680484,0.6018885,0.22270519594271773,reported_total
IRL,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:772,8,50.824,235.65,232.323,0.2156757903670698,0.21876439267743616,1.030087,0.22534635695992217,reported_total
IRL,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:772,9,15.202,235.65,232.323,0.06451092722257586,0.06543476108693501,1.238783,0.0810594696435566,reported_total
IRL,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:772,1,25.082,235.65,232.323,0.10643751326119244,0.10796176013567317,-0.7877168,-0.08504329221644004,reported_total
IRL,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:772,2,15.206,235.65,232.323,0.06452790154890728,0.06545197849545675,-0.554913,-0.036320153742849394,reported_total
IRL,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:772,3,11.241,235.65,232.323,0.04770210057288351,0.04838522229826577,-0.1647961,-0.007973695932387236,reported_total
IRL,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:772,4,24.41,235.65,232.323,0.10358582643751325,0.1050692355040181,0.3632673,0.038168217494608796,reported_total
IRL,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:772,5,4.396,235.65,232.323,0.01865478463823467,0.018921931965410227,0.4675767,0.008847454506011028,reported_total
IRL,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:772,7,85.962,235.65,232.323,0.3647867600254615,0.37001071783680484,0.6018885,0.22270519594271773,reported_total
