year,sector_id,sector_name_ru,okved,ai_intensity,is_proxy_mn,staffing_proxy_exact,va_current_bn_rub,va_constant_2016_bn_rub,va_constant_2021_bn_rub,va_nominal_index_prev_year_pct,va_volume_index_prev_year_pct,va_real_growth_pct,va_deflator_index_prev_year_pct,va_deflator_growth_pct,va_volume_index_official_prev_year_pct,va_deflator_index_official_prev_year_pct,employment_thousand_persons,employment_persons,avg_monthly_wage_rub,annual_wage_rub,fot_proxy_bn_rub,labour_share_proxy,has_complete_labor_share_inputs,has_complete_real_va_inputs,source_layer
2023,F,Строительство,F,low,False,True,8093.899070867941,,6568.1061369252575,114.75645405434585,109.51671554979868,9.516715549798676,104.78441896129051,4.784418961290513,109.51671554979868,104.78441896129051,6814.0,6814000.0,71707.0,860484.0,5863.337976,0.7244145157559088,True,True,official_complete
2023,H,Транспорт и логистика,H,medium,False,False,10847.430040470796,,7778.0279385287295,116.84315743065272,103.18846303902633,3.188463039026331,113.23277233663431,13.232772336634312,103.18846303902633,113.23277233663427,5899.3,5899300.0,76223.3,914679.6000000001,5395.96936428,0.4974421908367345,True,True,official_complete
2023,J,ИТ и связь,J,high,False,False,5287.974681915565,,3853.3157506339153,128.0287532849919,110.46687732160028,10.466877321600279,115.89786584829771,15.897865848297712,110.46687732160028,115.89786584829771,1756.5,1756500.0,136987.5,1643850.0,2887.422525,0.5460356183010379,True,True,official_complete
2023,K,Финансы и страхование,K,high,False,True,8172.103830230877,,7010.0075275470235,134.15694674493295,108.58029881409827,8.58029881409827,123.55551440747531,23.555514407475314,108.5802988140983,123.5555144074753,1304.8,1304800.0,170600.2,2047202.4000000001,2671.18969152,0.32686683221504464,True,True,official_complete
2023,M,Профессиональные и научные услуги,M,high,True,False,7645.644183382452,,5160.032819950558,123.65429401085105,106.38249827194977,6.382498271949771,116.23556131831828,16.235561318318275,106.38249827194977,116.23556131831828,2957.8,2957800.0,108252.8,1299033.6,3842.2815820800006,0.5025451734245061,True,True,official_complete
2024,B,Добыча полезных ископаемых,B,low,False,True,22455.017039232367,,15774.605224934121,120.05634358965472,99.46516048116376,-0.534839518836236,120.70190507800007,20.701905078000067,99.46516048116375,120.70190507800007,1234.1,1234100.0,156081.79999999996,1872981.5999999996,2311.4465925599993,0.10293675522586096,True,True,official_complete
2024,C,Обрабатывающая промышленность,C,low_medium,False,True,26836.134537186135,,20265.120013398388,118.84259662935838,108.67001486318692,8.670014863186921,109.36098313686486,9.36098313686486,108.67001486318692,109.36098313686486,10571.2,10571200.0,87974.7,1055696.4,11159.97778368,0.415856380814305,True,True,official_complete
2024,DE,Энергетика и ЖКХ,D+E,low,False,True,4868.794419474021,,3563.8976423751683,113.46990156459485,102.49882532549668,2.498825325496682,110.70361167970293,10.70361167970293,206.52430851805192,217.51464467896727,2190.5,2190500.0,79455.20054782013,953462.4065738416,2088.5594016,0.4289684923327751,True,True,official_complete
2024,F,Строительство,F,low,False,True,9345.761480454275,,6966.830090239249,115.46674104316563,106.07060764551908,6.070607645519075,108.85837613851312,8.858376138513123,106.07060764551906,108.85837613851315,6816.0,6816000.0,85606.3,1027275.6000000001,7001.910489600001,0.7492070607883365,True,True,official_complete
2024,H,Транспорт и логистика,H,medium,False,False,12483.750846118983,,8169.0976228986565,115.08487079006935,105.027877084791,5.027877084791001,109.5755469732661,9.5755469732661,105.027877084791,109.5755469732661,5917.1,5917100.0,90120.3,1081443.6,6399.009925560001,0.5125871226074141,True,True,official_complete
2024,J,ИТ и связь,J,high,False,False,6642.288495110908,,4320.836905391288,125.61120078405412,112.13295730256365,12.132957302563653,112.01987694404838,12.019876944048377,112.13295730256365,112.01987694404838,1890.6,1890600.0,166037.1,1992445.2000000002,3766.91689512,0.5671113047698334,True,True,official_complete
2024,K,Финансы и страхование,K,high,False,True,9210.333696751528,,8713.851492415186,112.7045603933708,124.30587924724212,24.305879247242117,90.66711974998664,-9.33288025001336,124.30587924724212,90.66711974998664,1276.3,1276300.0,205974.0,2471688.0,3154.6153944,0.34250826281273916,True,True,official_complete
2024,M,Профессиональные и научные услуги,M,high,True,False,9027.867797603647,,5505.617062554517,118.07857625947871,106.69732644466534,6.697326444665336,110.66685566926162,10.666855669261622,106.69732644466534,110.66685566926162,2977.7,2977700.0,127206.70000000001,1526480.4000000001,4545.40068708,0.5034855171767723,True,True,official_complete
2025,B,Добыча полезных ископаемых,B,low,False,True,18638.423828052848,,15506.838582808361,83.0033831436808,98.30254616006165,-1.6974538399383476,84.43665641023182,-15.56334358976818,98.30254616006165,84.43665641023182,,,,,,,False,True,official_partial
2025,C,Обрабатывающая промышленность,C,low_medium,False,True,29216.470511296604,,21059.40895023054,108.86989134300285,103.91948794927937,3.9194879492793717,104.76369109530222,4.763691095302221,103.91948794927939,104.76369109530219,,,,,,,False,True,official_partial
2025,DE,Энергетика и ЖКХ,D+E,low,False,True,5493.913406194343,,3493.80549378487,112.83929722355896,98.0332726799756,-1.966727320024404,115.10306056181237,15.10306056181237,194.7595026242018,224.85438325746637,,,,,,,False,True,official_partial
2025,F,Строительство,F,low,False,True,10356.739900865825,,7154.772868164477,110.81750719324378,102.69767994182233,2.6976799418223294,107.90653426252791,7.906534262527913,102.69767994182233,107.90653426252797,,,,,,,False,True,official_partial
2025,H,Транспорт и логистика,H,medium,False,False,13953.864220573441,,8197.810549350943,111.77621527837121,100.35148222946684,0.35148222946683916,111.38471778900107,11.384717789001073,100.35148222946684,111.38471778900107,,,,,,,False,True,official_partial
2025,J,ИТ и связь,J,high,False,False,7529.933022572967,,4415.424299080419,113.36353469313197,102.1890989120906,2.1890989120906,110.93505657648896,10.935056576488961,102.1890989120906,110.93505657648896,,,,,,,False,True,official_partial
2025,K,Финансы и страхование,K,high,False,True,9672.448393407722,,9049.167517336622,105.01735020544567,103.84808055557644,3.848080555576445,101.12594247636908,1.125942476369076,103.84808055557644,101.12594247636908,,,,,,,False,True,official_partial
2025,M,Профессиональные и научные услуги,M,high,True,False,9767.675247430605,,5423.411866623613,108.19470850053135,98.5068849686258,-1.4931150313742023,109.83466641442483,9.83466641442483,98.50688496862577,109.83466641442487,,,,,,,False,True,official_partial
