check_type,variant,spearman,kendall_tau,top3_overlap
bootstrap_sector_weights,bootstrap_0381,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0382,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0383,0.9272727272727272,0.7777777777777778,0.6666666666666666
bootstrap_sector_weights,bootstrap_0384,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0385,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0386,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0387,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0388,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0389,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0390,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0391,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0392,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0393,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0394,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0395,0.9636363636363635,0.8666666666666667,0.6666666666666666
bootstrap_sector_weights,bootstrap_0396,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0397,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0398,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0399,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0400,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0401,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0402,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0403,0.9272727272727272,0.8222222222222222,0.6666666666666666
bootstrap_sector_weights,bootstrap_0404,0.9272727272727272,0.8222222222222222,0.6666666666666666
bootstrap_sector_weights,bootstrap_0405,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0406,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0407,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0408,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0409,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0410,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0411,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0412,0.8909090909090909,0.6888888888888889,1.0
bootstrap_sector_weights,bootstrap_0413,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0414,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0415,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0416,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0417,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0418,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0419,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0420,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0421,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0422,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0423,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0424,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0425,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0426,0.9272727272727272,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0427,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0428,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0429,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0430,0.9272727272727272,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0431,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0432,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0433,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0434,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0435,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0436,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0437,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0438,0.9999999999999999,1.0,1.0
