year,sector_id,sector_name_ru,CAP,CAPIT_QI,CAPNIT_QI,CAP_QI,EMP,GO,GO_QI,H_EMP,II,LAB,LAB_AVG,LAB_QI,LP_I,TFPva_I,VA,VAConH,VAConK,VAConTFP,VA_Q,VA_QI,russia_klems_codes,fit_quality,fit_note,labour_share_klems,capital_share_klems,capital_labour_comp_ratio,ict_to_nonict_capital_services_index,va_per_hour_current_rub,hours_per_person,VA_growth_pct,LAB_growth_pct,CAP_growth_pct,EMP_growth_pct,H_EMP_growth_pct,LP_I_growth_pct,CAP_QI_growth_pct,LAB_QI_growth_pct,CAPIT_QI_growth_pct,CAPNIT_QI_growth_pct,TFPva_I_growth_pct,labour_share_klems_growth_pct,capital_labour_comp_ratio_growth_pct
2006,C,Обрабатывающая промышленность,2185238.271821,178.739241,119.231439,121.027242,11017.0,13122939.6,153.074465,21152.531827,9006969.2,1930732.128179,91.276645,94.205442,160.251951,136.605575,4115970.4,0.351846,3.659581,2.479525,6.490952,148.753851,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.46908309354678546,0.5309169064532145,1.1318184640569697,1.4990948905682502,194.5852361156218,1919.990181265317,21.47024797137176,18.73110633512576,23.997723219891085,0.08175872093023617,0.08170766669699514,6.073667168991914,6.550181472220595,1.095032039264332,6.5422519610855545,6.557731952617507,2.510520519524917,-2.2549897460418133,4.435751545934363
2007,C,Обрабатывающая промышленность,2607975.897308,200.581319,127.922311,130.142413,11102.0,16531565.9,167.224524,21315.834335,11506326.6,2417263.402692,113.402242,95.013835,171.777659,141.026462,5025239.3,0.398662,4.041033,3.184979,7.624674,160.539444,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.481024536023986,0.518975463976014,1.078896033590552,1.5679932408350568,235.75147099678375,1919.9994897315798,22.091240014748404,25.19931519303402,19.345150180567018,0.7715349006081507,0.7720234595820497,7.192241921597575,7.531503527115002,0.8581170926409865,12.220079864835064,7.2890775058078505,3.2362420054965035,2.545698756037029,-4.675876224595143
2008,C,Обрабатывающая промышленность,3149202.076276,204.824089,138.2574,140.365978,10797.0,20190378.4,166.678967,20730.223545,14026442.9,3014733.423724,145.426962,91.104874,175.767866,134.251125,6163935.5,-1.273297,4.150453,-4.923543,-2.046387,157.287573,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.48909230535004783,0.5109076946499521,1.0446038284824186,1.4814692667444926,297.3405224801207,1919.998475965546,22.659541805302695,24.716794221375448,20.752729330307986,-2.7472527472527486,-2.7473040970225737,2.322890545388101,7.855674998126871,-4.1140966470830325,2.1152368631098595,8.079191908907891,-4.804301904702113,1.6772053651873398,-3.178453163277406
2009,C,Обрабатывающая промышленность,2330351.442953,190.268436,145.871031,147.251646,9839.0,16869216.8,141.9308,18890.767462,11863873.0,2674992.357047,141.603159,83.740202,159.74736,114.337222,5005343.8,-4.428326,3.180527,-16.055994,-17.303794,132.295475,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.5344272968915742,0.4655727031084258,0.8711619069915927,1.3043606718595142,264.96243787175786,1919.9885620489888,-18.796298241602305,-11.269356819526987,-26.001844705097778,-8.872835046772254,-8.87330558209859,-9.11458184284949,4.905510650166223,-8.083729965973063,-7.106416569976782,5.5068524361083115,-14.833322998224418,9.269209727002291,-16.603607679937305
2010,C,Обрабатывающая промышленность,2608994.226682,185.795873,152.839988,153.925203,10161.0,21067729.9,153.925596,19509.153578,15133072.5,3325663.173318,170.46681,87.063901,166.979273,118.307523,5934657.4,1.931258,2.753559,3.413519,8.098335,143.454974,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.5603799763265188,0.4396200236734811,0.7845034480984487,1.2156234466597837,304.19860996390787,1920.0033045960045,18.566428943402457,24.324212162957124,11.957114218613585,3.2726903140563035,3.273483288828394,4.527093906278035,4.532076334141633,3.9690601653910473,-2.3506594651358848,4.7774784014517735,3.472448368563663,4.856166514303251,-9.947457320810082
2011,C,Обрабатывающая промышленность,3292464.66806,185.143815,161.442061,162.269548,10223.0,25097057.4,163.173536,19628.259524,18118345.6,3686247.13194,187.803056,88.068351,176.384071,121.079353,6978711.8,0.839547,2.953301,2.315878,6.108727,152.491443,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.5282131197823645,0.4717868802176356,0.8931752403499978,1.1468127565591473,355.5440965851782,1920.0097353027488,17.59249657781423,10.842467797550492,26.19670194698771,0.6101761637633984,0.6105131395055086,5.632314616677014,5.421038814546808,1.1536928491178156,-0.35095397409607987,5.628156029428633,2.3429025726453556,-5.740186641753153,13.852302690951547
2012,C,Обрабатывающая промышленность,3668652.941885,196.056668,172.709219,173.574843,10194.0,27866721.3,169.670552,19572.469186,19824042.7,4374025.658115,223.47848,89.07002,181.963968,120.643368,8042678.6,0.377419,3.801096,-0.360732,3.817782,158.425794,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.5438518528037414,0.45614814719625874,0.838736036008078,1.1351835711792548,410.9179339392115,1919.9989391799095,15.245891082649376,18.657960292885623,11.425734571258417,-0.2836740682774175,-0.28423476840514494,3.1634925809145065,6.966984957645894,1.137376808610835,5.894257391206947,6.979072201017056,-0.3600820364476176,2.9606862146514645,-6.0950194186515265
2013,C,Обрабатывающая промышленность,3663942.131992,191.685065,186.865939,187.070041,10037.0,29881737.0,171.920781,19271.055469,21602297.8,4615497.068008,239.504114,89.060558,184.339946,117.157122,8279439.2,-0.379812,4.193246,-2.932286,0.881148,159.827927,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.5574649389306464,0.4425350610693536,0.7938347870239941,1.0257892156579698,429.6308115203423,1920.001541197569,2.9438028270830197,5.520575981190334,-0.1284070738667209,-1.540121640180503,-1.539988205553533,1.3057409255880836,7.774858249475702,-0.010623103037366022,-2.2297650187546814,8.196852537443311,-2.8897120975601376,2.5030872022821837,-5.353442210232096
2014,C,Обрабатывающая промышленность,3964814.467746,187.52844,198.112653,197.914878,9868.0,32703709.1,173.099311,18946.636181,23519234.3,5219660.332254,275.49272,89.714266,185.644556,114.793032,9184474.8,-0.332527,3.178493,-2.038517,0.807449,161.12368,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.5683134252003174,0.43168657479968253,0.7595924285046108,0.9465747753123067,484.75490383936034,1920.0077200040537,10.93112200159645,13.089885127080159,8.211710909048175,-1.6837700508119946,-1.6834536568164027,0.7077196388025397,5.797206726436754,0.7340039347159655,-2.168465759186833,6.018600318595246,-2.0178798861242075,1.9460392057087939,-4.3135371590043885
2015,C,Обрабатывающая промышленность,4239184.484365,177.563323,204.650862,204.072079,9786.0,36358079.3,164.019403,18789.195548,26063958.8,6054936.015635,322.256267,90.629872,175.549656,106.72635,10294120.5,0.035489,1.920894,-7.286271,-5.329888,152.760813,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.5881936213623106,0.4118063786376894,0.7001204427955336,0.8676402398930526,547.8744672012182,1920.0077200081748,12.081754527760257,16.002491162491083,6.920122463510392,-0.8309687880016181,-0.830968787788755,-5.4377570867200635,3.11103493694902,1.0205801605733589,-5.313923050818314,3.300248066437228,-7.027153006987397,3.498104264382973,-7.829460046904114
2016,C,Обрабатывающая промышленность,4327752.273388,171.316667,209.546213,208.662214,9691.925414,38350652.1,168.59266,18608.571617,27714892.6,6308007.226612,338.983956,90.760619,178.752235,107.489617,10635759.5,-0.206954,1.260725,0.712618,1.766389,155.483136,D,exact_old_nace,Russia KLEMS NACE 1.0 D is manufacturing; maps to OKVED2 C.,0.5930941957282881,0.40690580427171186,0.6860728147441288,0.8175603106699905,571.5516332421571,1920.0077200470296,3.3187779373672566,4.179585223089433,2.089264794907053,-0.9613180666257937,-0.9613180646215858,1.8243151669861568,2.249271444919221,0.14426479604869868,-3.5179877772393398,2.392050027133541,0.7151626566447744,0.8331566661038181,-2.0064587737666395
1995,C_mach,Машиностроение (ОКВЭД 26–30),27040.58284,100.0,100.0,100.0,5293.882888,183029.1494,100.0,10164.20835,107360.252899,48628.313661,4.907223666666667,100.0,100.0,100.0,75668.896502,,0.0,,-12.297297,100.0,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.6426459999943928,0.3573539999923917,0.5560666369906756,1.0,7.444642405623257,1919.9911605600296,,,,,,,,,,,,,
1996,C_mach,Машиностроение (ОКВЭД 26–30),35348.056876,93.52964333333334,96.25972633333333,96.16744166666666,4671.880099,254105.373633,89.26666666666667,8969.968495000001,147547.701586,71209.615173,8.099290666666667,88.386239,101.40048833333333,98.12708466666668,106557.672048,-8.100842333333334,-1.346662,-2.143123,-11.590627,89.26666666666667,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.6682730000043816,0.331727000005003,0.49639443760682833,0.971638367321489,11.879380859296985,1919.9911609289786,40.82096736429026,46.43653010346984,30.722244728065196,-11.749462580857905,-11.749462563899527,1.4004883333333273,-3.8325583333333357,-11.613761,-6.470356666666666,-3.7402736666666714,-1.8729153333333248,3.987731972223041,-10.731123828392509
1997,C_mach,Машиностроение (ОКВЭД 26–30),31411.267723999998,90.19773933333333,91.66342233333334,91.72147766666667,4384.9479169999995,264248.80191,92.87403333333333,8419.061242,152494.559801,80342.97438500001,9.744899333333334,83.306281,112.46474266666667,107.870737,111754.242109,-4.141346666666666,-1.4509983333333334,9.187408666666668,3.5950633333333326,92.87403333333333,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.7189254999970125,0.2810745000029876,0.39096471053559184,0.984010164985221,13.2739552423605,1919.991160980533,4.876767633079626,12.826019618012264,-11.137215168036397,-6.141685486779025,-6.141685484258785,10.911440876854428,-4.623148877569694,-5.747453514794321,-3.5624042616364204,-4.774898262315497,9.929625817817866,7.579611923914142,-21.239103238046887
1998,C_mach,Машиностроение (ОКВЭД 26–30),29935.351028999998,84.88897133333334,87.29691166666667,87.31982599999999,4105.533025000001,264538.631821,85.49564566666668,7882.587117,146429.96196,88173.318833,11.672455333333334,77.35797366666667,113.943622,107.22055533333334,118108.669863,-5.646762333333334,-1.3153936666666668,-1.4991226666666666,-8.461278333333334,85.49564566666668,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.7465439999898105,0.25345600000172275,0.3395057759558474,0.9724166607115751,14.983490586267123,1919.9911604656984,5.68607297054744,9.746147075010336,-4.698685541660952,-6.372137076400286,-6.37213710150607,1.3149715175329035,-4.798932353295838,-7.140286737002855,-5.8856996186800075,-4.763634779844772,-0.6027414707166279,3.8416358847909393,-13.162040765584603
1999,C_mach,Машиностроение (ОКВЭД 26–30),68790.497416,81.54747266666668,84.47990166666666,84.47635566666666,4208.478787,524740.614046,94.60723433333332,8080.242069,311465.513426,144484.603203,18.221471333333334,80.94941999999999,119.17731099999999,114.95603866666666,213275.100619,3.353565,-0.9544353333333332,7.827506666666667,10.226636333333333,94.60723433333332,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.6774565000023651,0.3225434999976348,0.47610953617908863,0.9652884420773771,26.394642486916812,1919.9911602168188,80.57531328257966,63.86431305444384,129.7968624097941,2.507488342515507,2.507488329227936,4.593226815275342,-3.2563857071054247,4.642632379189204,-3.9363165958810065,-3.2269297346467885,7.214552572764443,-9.254310528031606,40.23606368364303
2000,C_mach,Машиностроение (ОКВЭД 26–30),119805.38013399999,87.66781833333333,82.26521333333334,82.72233899999999,4368.7121879999995,786805.222441,108.01944066666668,8387.888783,467574.06034,199425.781968,24.020946,84.83851633333333,130.47594666666666,128.40265599999998,319231.16210099997,3.0089273333333337,-0.7350849999999999,10.400554666666666,12.674396999999999,108.01944066666668,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.6247065000029811,0.3752935000001515,0.6007517130018026,1.065673019993384,38.058583078497165,1919.9911603332203,49.680464889936935,38.025628715474944,74.15978170574245,3.8073947644683637,3.807394770761796,9.480525757681058,-2.0763403591743557,4.804353549825735,7.505254873666245,-2.6215564763224397,11.69718223530991,-7.786477803253766,26.17930693491295
2001,C_mach,Машиностроение (ОКВЭД 26–30),105573.898488,90.76901099999999,80.563023,81.413133,4225.135776,1006789.776249,102.844363,8112.223342,646531.395909,254684.481853,31.798389333333333,82.15076,130.15402500000002,126.46782966666666,360258.380342,-2.0732806666666668,-0.5377066666666667,-2.8500750000000004,-5.4610623333333335,102.844363,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.7069494999983714,0.29305049999885285,0.4145281947289417,1.126683279995588,44.40932715409945,1919.9911605396892,12.851883873423242,27.7089047061462,-11.878833513221487,-3.28646992114463,-3.286469910744405,-0.24672874571208814,-1.5826510901728597,-3.1680850272923666,3.537435658402277,-2.069149600860054,-1.506842921795415,13.165062312461595,-30.998416524249205
2002,C_mach,Машиностроение (ОКВЭД 26–30),83954.23786200001,94.63877966666666,79.51084300000001,80.78205633333333,4101.505566,1163988.012798,96.53354366666667,7874.854431,738422.7524679999,341611.022468,44.201372666666664,79.02278133333334,126.50014566666668,122.61906266666666,425565.26033,-2.9296406666666663,-0.194937,-2.9518109999999997,-6.076389,96.53354366666667,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8027230000002853,0.1972769999997147,0.24575974526660455,1.1902625616315834,54.04103200368099,1919.9911603874684,18.127789262252,34.13107072034827,-20.478225144311956,-2.926064783580584,-2.9260647912768056,-2.8073502400969397,-0.7751533977530034,-3.8076077040147482,4.263314785556793,-1.306033414361818,-3.0432774960590825,13.54743160609555,-40.71338249324492
2003,C_mach,Машиностроение (ОКВЭД 26–30),87467.50263999999,87.65566966666665,80.276976,80.753846,3999.6243999999997,1477484.762911,123.23356633333333,7679.243494,973140.766085,416876.49418599997,55.68526,77.58156033333334,165.18222133333333,159.52296833333332,504343.99682600005,-1.536514666666667,-0.006915000000000002,23.678551,22.13512133333333,123.23356633333333,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8265717383562382,0.17342826164376157,0.20981634575197267,1.0919154411928353,65.67626058739478,1919.991160669987,18.511552478440542,22.032506789224104,4.184737861327403,-2.4839943372150564,-2.4839943228659678,30.578680730214792,-0.034921534080445404,-1.823804446872923,-7.378698272099104,0.9635578885762719,30.09638539399697,2.97097982192418,-14.625421862982414
2004,C_mach,Машиностроение (ОКВЭД 26–30),105359.470843,84.29577666666667,81.95468600000001,81.845834,3913.249733,1872643.2035,146.82227333333333,7513.404898000001,1268892.231264,498391.501393,68.96322466666668,76.61409666666667,189.92451566666668,182.002686,603750.972236,-1.0860476666666667,0.229199,12.284714666666666,11.427865666666667,139.42578733333335,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8254918406958422,0.17450815930415772,0.2113990117177383,1.0285656718478142,80.35650686105217,1919.9911609627907,19.710153394429252,19.553754731642425,20.455560823132267,-2.1595694585721525,-2.1595694436512325,14.978787749441903,1.3522427154738947,-1.2470278536676926,-3.833058389465105,2.089901841843167,14.091837621585569,-0.13064778412863465,0.7543101373219674
2005,C_mach,Машиностроение (ОКВЭД 26–30),120711.95116499999,85.60143566666666,83.45401299999999,83.111196,3887.955611,2173792.259737,153.762895,7464.840405000001,1501579.923465,551500.3851069999,75.90841933333333,76.651327,195.43175699999998,185.17674799999998,672212.3362720001,0.00504699999999995,0.30655033333333326,0.7656066666666664,1.0772043333333334,141.87713066666666,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8204258615150496,0.1795741384849501,0.2188791783737013,1.0257318083273799,90.05046321174498,1919.991160362042,11.339338102007934,10.656057249283135,14.571523754971484,-0.6463712700648161,-0.6463713011517269,2.899700080319789,1.5460310417265921,0.048594625471221065,1.5489020347519977,1.82945853761185,1.7439643720422726,-0.6136922172994885,3.538411364926608
2006,C_mach,Машиностроение (ОКВЭД 26–30),138918.81763200002,92.15302233333334,87.329187,86.89946866666666,3845.5120260000003,2733552.9643369997,168.9821933333333,7383.345331,1938891.378077,655742.768628,91.061247,76.195197,207.56568633333333,194.779883,794661.58626,-0.5067913333333334,0.745615,5.4881123333333335,5.726936666666667,149.92353333333332,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.825184934022282,0.1748150659777181,0.21184956095308166,1.055237378235679,107.62893385515953,1919.9901810422787,18.215858796505735,18.90159759376695,15.082902969659774,-1.0916684562939927,-1.0917189059449162,6.208780762961341,4.5580774299850635,-0.5950712373185674,7.6535943768264225,4.6434843103351,5.1859291750819825,0.5800734387436224,-3.2116428217843995
2007,C_mach,Машиностроение (ОКВЭД 26–30),155463.104552,96.69294433333333,92.87995533333333,92.15880433333332,3851.043234,3542962.75273,189.815486,7394.001044999999,2537895.272914,849604.375264,115.92502933333333,77.13203866666667,223.91377133333333,208.19659666666666,1005067.479816,0.8849616666666668,0.8581123333333333,8.417295666666666,10.16037,163.80099933333335,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8453207295290651,0.15467927047093494,0.18298293779818695,1.0410528728864663,135.93012412348125,1919.9994899356143,26.477420979445544,29.563666716693415,11.909320279291657,0.14383541028093472,0.1443209483275698,7.87610191683914,6.05220693217432,1.2295285051453941,4.926503640410518,6.356143374303169,6.888141352188137,2.4401554944336157,-13.626000934355398
2008,C_mach,Машиностроение (ОКВЭД 26–30),178082.049294,101.623934,99.36393533333334,98.55464466666666,3794.6870550000003,4206990.547336999,183.636022,7285.793362,2968308.3647959996,1060600.133247,146.4790186666667,77.05004433333333,217.44313933333333,197.99469166666668,1238682.182541,-0.1665823333333333,0.8660870000000002,-4.456088666666667,-3.756584333333333,157.09474766666668,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8562326545065118,0.14376734549348824,0.16790687056469283,1.0227446573959165,170.01335626693827,1919.9984758690462,23.24368337614191,24.834589383727756,14.54939730374052,-1.4634003197482648,-1.4634523628201501,-2.8897874219479647,6.940020955784032,-0.10630385861792879,5.099637518191491,6.981032642328389,-4.900130532072888,1.2908621066853199,-8.239056283007983
2009,C_mach,Машиностроение (ОКВЭД 26–30),107411.666683,92.82037666666668,102.20020299999999,100.35341066666668,3396.800351,3298293.7331189997,120.96197166666667,6521.817822,2266302.460912,924579.605523,143.003711,70.45629333333333,157.63268633333334,140.64793266666666,1031991.2722070001,-8.119609666666667,0.153826,-34.465487333333336,-42.43127033333334,103.65190166666667,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8959180473936653,0.10408195260536567,0.11617351933935559,0.9082210596652796,158.23675244742216,1919.9885622008994,-16.686355325625147,-12.824864287691218,-39.68416967974607,-10.485362777827289,-10.485824975281533,-27.506249764133738,1.8251458427797518,-8.557751078603093,-8.662877913517232,2.8544236469217,-28.963786108238686,4.63488430139658,-30.810741127716334
2010,C_mach,Машиностроение (ОКВЭД 26–30),146417.578243,93.28698433333334,104.629939,102.53950433333334,3413.336053,4372503.525704,143.34978033333334,6553.616499,3056114.004775,1169971.942686,179.797197,71.33899466666666,186.17569966666667,165.36117233333334,1316389.520928,1.0825553333333333,0.18440933333333334,15.748097999999999,17.015062666666665,123.23831166666668,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.888773363875776,0.11122663612498349,0.12514623035049646,0.8915897803718813,200.8645945530784,1920.0033038762738,27.558202901541073,26.540963665772253,36.31440863413531,0.4868022930794913,0.4875738309146449,18.10729360595662,2.178394986422516,1.2528353275089499,0.5026996047886367,2.3774277630348895,17.57099389810206,-0.7974706546736154,7.723542389148608
2011,C_mach,Машиностроение (ОКВЭД 26–30),241010.68808899997,95.34923533333334,109.29462633333333,106.96639433333333,3508.5086010000005,5439918.232724,159.66915333333336,6736.37067,3895545.684912,1303361.859724,193.43630166666665,74.11642933333333,197.70385233333332,174.31261733333335,1544372.5478120001,3.103612333333333,0.4552003333333334,6.906416666666668,10.465228999999999,134.59353966666666,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8439426494407366,0.15605735055991085,0.18491463923920284,0.8724055201262275,229.25884329521315,1920.009735213415,17.318812043055566,11.401121015925053,64.60502282656921,2.7882560205682916,2.7886003251469837,6.19208236483435,4.317253168699886,3.8932910109601426,2.2106524449661213,4.458272056656121,5.41326895164711,-5.044110935046586,47.7588567560631
2012,C_mach,Машиностроение (ОКВЭД 26–30),286248.523331,97.54453733333334,116.22286133333334,113.34751533333333,3534.65463,6378930.556255,169.9366686666667,6786.5331400000005,4454463.277705001,1638218.755219,240.93248933333334,75.261152,209.590377,182.91847866666663,1924467.27855,1.1458933333333332,0.8068263333333334,5.123461333333334,7.076181000000001,144.24996433333334,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8512583058587125,0.1487416941412875,0.174731562814231,0.8392887269705951,283.5714847109698,1919.9989391891452,24.61159590517854,25.691782600260304,18.770053560983445,0.7452177541348304,0.7446512737696587,6.01228783677199,5.96553809237963,1.5444924653862602,2.302380288971806,6.339044500568458,4.9370272014655825,0.8668428385298244,-5.506906574227022
2013,C_mach,Машиностроение (ОКВЭД 26–30),265867.33350400004,97.08298366666666,126.11636400000002,122.104132,3469.3021129999997,6851782.391046001,166.681866,6661.0654030000005,4889137.792393,1696777.2651499999,256.06574266666667,74.433523,210.64964166666667,181.510261,1962644.5986529998,-1.0782176666666665,0.9214636666666666,-0.7809499999999999,-0.9377040000000001,143.47882866666666,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8645361805772325,0.13546381942327707,0.15668958970905153,0.7697889519449407,294.6442468150916,1920.0015409554508,1.9837863978526382,3.5745232280149253,-7.1201030453639795,-1.8489081350502534,-1.8487751317456946,0.5053975673065647,7.725459742911123,-1.0996762313710051,-0.47317223422715937,8.512527185414577,-0.769860801889144,1.5597938518938426,-10.325537535746253
2014,C_mach,Машиностроение (ОКВЭД 26–30),322369.27177,97.68919933333332,134.19785533333334,129.48577699999998,3409.278695,7390170.247641,165.68194133333333,6545.841410999999,5153560.633715,1914240.342157,294.8562136666667,73.61981066666667,213.61586933333334,182.92692066666666,2236609.613926,-1.0681533333333333,0.5885293333333333,0.19297200000000014,-0.28665199999999996,144.85849766666666,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.855866991824678,0.14413300817576913,0.16840584991890234,0.7279490353305844,341.6840515212415,1920.0077191108014,13.958972269407699,12.816241793985593,21.25192949480943,-1.730129462495722,-1.7298132510169761,1.4081332601364904,6.045368718562272,-1.093206797874291,0.6244304035278647,6.407964103162156,0.7804846177080105,-1.0027560381297485,7.477369895221564
2015,C_mach,Машиностроение (ОКВЭД 26–30),364431.996462,96.000548,137.67781733333334,132.67355633333332,3376.983845,7982215.161389999,150.39592266666668,6483.835051,5425968.834937001,2191814.329992,338.16278733333337,73.78125766666666,198.067753,168.62816166666667,2556246.326454,-0.04936433333333342,0.34706233333333336,-7.808183333333333,-7.510485666666667,135.4874836666667,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8574347109311893,0.14256528906881072,0.16626955644702357,0.6972840640520322,394.2491297738598,1920.0077194920664,14.291126647127772,14.50047738113307,13.047994450913558,-0.947263421068012,-0.9472634013986458,-7.278539923956462,2.461876050937506,0.21929830916163073,-1.728595735104077,2.5931576859824945,-7.816651014453746,0.18317321750767057,-1.2685387549823957
2016,C_mach,Машиностроение (ОКВЭД 26–30),389074.569055,94.45533366666666,139.54942466666668,134.32442666666668,3319.797977,8733967.787492,150.28425533333333,6374.0377450000005,5999487.205215,2345406.0132219996,366.6745163333333,73.28397433333333,199.9983686666667,168.93558066666668,2734480.582277,-0.8821316666666666,0.16144833333333333,0.7412226666666667,0.020539666666666696,135.39822633333333,29+30t33+34t35,partial_proxy,"Russia KLEMS NACE 1.0 machinery NEC, electrical and optical equipment, and transport equipment proxy OKVED2 26-30.",0.8577153659174942,0.1422846340825057,0.1658879387456286,0.6768593556891147,429.00288508991247,1920.0077200962762,6.972499245416808,7.007513416091227,6.76191246439295,-1.693400697923686,-1.6934006669874435,0.9747248794540919,1.244310003408411,-0.6739968239359406,-1.6095890758179188,1.3594109563793921,0.18230584794471927,0.0327319366392409,-0.22951748326612842
1995,DE,Энергетика и ЖКХ,41189.657163,100.0,100.0,100.0,1436.807649,159843.731242,100.0,2758.657985,96912.256437,21741.817641,7.881302,100.0,100.0,100.0,62931.474805,,0.0,,-3.252319,100.0,E,partial_old_nace,"Russia KLEMS NACE 1.0 E combines electricity, gas and water supply; close but not identical to OKVED2 D+E.",0.3454839999915683,0.6545159999925415,1.8944900487678595,1.0,22.812351203804628,1919.9911602085297,,,,,,,,,,,,,
1996,DE,Энергетика и ЖКХ,72516.006913,111.463706,100.363533,100.593053,1486.091501,260568.644152,97.3,2853.282545,154942.093732,33110.543507,11.604369,103.170794,94.073201,95.923344,105626.55042,1.02848,0.396482,-4.162081,-2.73712,97.3,E,partial_old_nace,"Russia KLEMS NACE 1.0 E combines electricity, gas and water supply; close but not identical to OKVED2 D+E.",0.31346799999946456,0.6865320000005355,2.190118289591627,1.1105996637244724,37.01930977887085,1919.9911600867165,67.84375504832094,52.28967537912392,76.05392204657618,3.430093933192868,3.430093926630784,-5.926799000000004,0.5930529999999878,3.170793999999999,11.463705999999995,0.36353300000000477,-4.076656000000001,-9.266999337996873,15.604634134448926
1997,DE,Энергетика и ЖКХ,106480.313111,125.702861,101.46083,102.069934,1588.19568,326162.8764,95.5486,3049.321667,182134.707788,37547.855501,12.313511,110.585195,86.440834,91.38405,144028.168611,1.992368,1.039077,-4.847841,-1.816397,95.5486,E,partial_old_nace,"Russia KLEMS NACE 1.0 E combines electricity, gas and water supply; close but not identical to OKVED2 D+E.",0.26069800000312104,0.739302000003822,2.8358560479749406,1.2389299496170099,47.23285515256859,1919.9911606610087,36.35602794780732,13.401507568312464,46.83697799128428,6.870652239871733,6.870652271838029,-8.113221320065422,1.4681739503422886,7.1865309091253105,12.774700851952648,1.0933224122351204,-4.732209919620811,-16.83425421300856,29.48414984944574
