scenario,year,sector_id,sector_name_ru,class_id,ai_intensity,rti_bucket,p,q,adaptation,diffusion_speed,delta_sL_potential,delta_sL_t,labour_share_t,pi0_proxy,gamma_margin,margin_t,capital_intensity_anchor,capital_intensity_norm,capital_barrier,delta_k_need_bn_rub,cumulative_delta_k_need_bn_rub,va_current_bn_rub,margin_cf_t,lambda_speed,gross_margin_premium_share,gross_margin_gain_bn_rub,net_margin_gain_cf_share,net_margin_gain_cf_bn_rub,gross_return_on_new_capital,net_return_on_new_capital_cf,cumulative_gross_margin_gain_bn_rub,cumulative_net_margin_gain_cf_bn_rub,cumulative_gross_return_on_capital,cumulative_net_return_on_capital_cf
Fast,2028,B,Добыча полезных ископаемых,hardware,low,high,0.0075,0.18,0.0384969710091197,0.011952148856385,-0.0978230906786185,-0.0037658926858772,0.0991708625399836,0.8898910652809102,0.0711912852224728,0.8567234923125211,400.66629658784854,0.4331760658904722,0.4499999999999999,52.31621896381252,168.50659985553347,22455.017039232367,0.8540601250609575,0.041953786192646635,0.002740648843311507,61.54131647511237,0.0026633672515635753,59.80595701559356,1.1763334142645308,1.1431628317207279,141.99644872937938,138.68708668077386,0.8426758883694635,0.8230365267572611
Fast,2029,B,Добыча полезных ископаемых,hardware,low,high,0.0075,0.18,0.052370935488355,0.0138739644792352,-0.0978230906786185,-0.0051230867712014,0.0978136684546594,0.8898910652809102,0.0711912852224728,0.8576766252639325,400.66629658784854,0.4331760658904722,0.4499999999999999,60.728273410356344,229.2348732658898,22455.017039232367,0.8540600093984377,0.041953786192646635,0.0037283542057192035,83.72025721771837,0.0036166158654947766,81.21117088404333,1.3786042730376897,1.3372876639399716,225.71670594709775,219.8982575648172,0.9846525649929742,0.9592705264776923
Fast,2030,B,Добыча полезных ископаемых,hardware,low,high,0.0075,0.18,0.0684112331809897,0.0160402976926346,-0.0978230906786185,-0.0066921982669,0.0962445569589608,0.8898910652809102,0.0711912852224728,0.8587785671359655,400.66629658784854,0.4331760658904722,0.4499999999999999,70.21061538104186,299.44548864693166,22455.017039232367,0.8540600142509184,0.041953786192646635,0.004870283613808933,109.36230153397378,0.004718552885047078,105.95518543425119,1.5576320039420075,1.5091049246501977,335.0790074810715,325.85344299906836,1.1189983492326192,1.088189521476724
Fast,2031,B,Добыча полезных ископаемых,hardware,low,high,0.0075,0.18,0.0868697534761485,0.0184585202951588,-0.0978230906786185,-0.0084978677715265,0.0944388874543343,0.8898910652809102,0.0711912852224728,0.8600464222853869,400.66629658784854,0.4331760658904722,0.4499999999999999,80.7955122641919,380.2410009111236,22455.017039232367,0.8540600140473384,0.041953786192646635,0.006184369396926386,138.8701201848892,0.005986408238048413,134.42489898917813,1.7187850697796199,1.6637669001914908,473.9491276659607,460.2783419882465,1.2464440355729554,1.2104910856150166
Fast,2032,B,Добыча полезных ископаемых,hardware,low,high,0.0075,0.18,0.1079964422183629,0.0211266887422144,-0.0978230906786185,-0.0105645457600951,0.0923722094657658,0.8898910652809102,0.0711912852224728,0.8614972670855783,400.66629658784854,0.4331760658904722,0.4499999999999999,92.47445689463154,472.71545780575514,22455.017039232367,0.8540600140558794,0.041953786192646635,0.0076884055209797755,172.64327697812905,0.007437253029698887,167.00364350697106,1.866929342173315,1.8059434909389145,646.5924046440898,627.2819854952176,1.36782581142033,1.3269758268682972
Fast,2033,B,Добыча полезных ископаемых,hardware,low,high,0.0075,0.18,0.1320264468253022,0.0240300046069392,-0.0978230906786185,-0.0129152350797673,0.0900215201460935,0.8898910652809102,0.0711912852224728,0.8631471255649023,400.66629658784854,0.4331760658904722,0.4499999999999999,105.18267449844036,577.8981323041955,22455.017039232367,0.8540600140555211,0.041953786192646635,0.009399132432849728,211.0576789336422,0.00908711150938113,204.05124378055783,2.006582167073264,1.9399701020493016,857.650083577732,831.3332292757754,1.4840852316966475,1.4385463160454999
Fast,2034,B,Добыча полезных ископаемых,hardware,low,high,0.0075,0.18,0.1591634320236302,0.027136985198328,-0.0978230906786185,-0.0155698588435677,0.0873668963822931,0.8898910652809102,0.0711912852224728,0.8650098246083447,400.66629658784854,0.4331760658904722,0.4499999999999999,118.78236095553936,696.6804932597349,22455.017039232367,0.8540600140555361,0.041953786192646635,0.011331049286181918,254.43890479359672,0.010949810552808636,245.8781825396843,2.1420596690179785,2.0699890165654926,1112.0889883713287,1077.2114118154598,1.5962683025154287,1.5462057890773413
Fast,2035,B,Добыча полезных ископаемых,hardware,low,high,0.0075,0.18,0.1895591843908691,0.0303957523672388,-0.0978230906786185,-0.0185432652836329,0.0843934899422279,0.8898910652809102,0.0711912852224728,0.8670955900072627,400.66629658784854,0.4331760658904722,0.4499999999999999,133.04643838708387,829.7269316468188,22455.017039232367,0.8540600140555354,0.041953786192646635,0.013494961962509676,303.02960081194743,0.013035575951727219,292.71408011224236,2.2776227946088747,2.200089560162619,1415.118589183276,1369.925491927702,1.7055232694141773,1.6510558349705635
Fast,2025,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.015,0.015,-0.0556642039037498,-0.0008349630585562,0.4150214177557487,0.5797787802499513,0.0869668170374926,0.5567593675198739,124.00654296875,0.1340683428712183,0.2624999999999999,11.189491475537997,11.189491475537997,21196.4700389022,0.5554548652643115,0.041953786192646426,0.0013045022555623889,27.650842975708517,0.0013045022555623342,27.65084297570736,2.4711438438607907,2.471143843860687,27.650842975708517,27.65084297570736,2.4711438438607907,2.471143843860687
Fast,2026,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.0342075,0.0192075,-0.0556642039037498,-0.0019041332550375,0.4139522475592674,0.5797787802499513,0.0869668170374926,0.5593955341780794,124.00654296875,0.1340683428712183,0.2624999999999999,14.328143834426402,25.5176353099644,21196.4700389022,0.5564753455929872,0.041953786192646426,0.002974917393810028,63.057747406103275,0.0029201885850922427,61.89768985185193,4.400971133092178,4.320007571610889,90.70859038181179,89.54853282755928,3.554741232091789,3.5092802189469103
Fast,2027,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.058605591583125,0.024398091583125,-0.0556642039037498,-0.0032622335997829,0.412594147214522,0.5797787802499513,0.0869668170374926,0.5614067613725064,124.00654296875,0.1340683428712183,0.2624999999999999,18.200149185918168,43.71778449588257,21196.4700389022,0.5564325325794641,0.041953786192646426,0.005096741760583647,108.03293402423293,0.0049742287930423235,105.43609157836626,5.9358268396953715,5.7931443583959386,198.74152440604473,194.98462440592556,4.546010890024919,4.460075611203253
Fast,2028,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.0892778005748732,0.0306722089917482,-0.0556642039037498,-0.004969577695278,0.4108868031190269,0.5797787802499513,0.0869668170374926,0.5639898471643279,124.00654296875,0.1340683428712183,0.2624999999999999,22.880428069939093,66.59821256582165,21196.4700389022,0.5564343287474798,0.041953786192646426,0.007764206148104748,164.57376299416256,0.007555518416848095,160.15031975109443,7.192774649630961,6.999445957110572,363.3152874002073,355.13494415701996,5.45533090758447,5.332499634371208
Fast,2029,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.127330816036066,0.0380530154611928,-0.0556642039037498,-0.0070877685070624,0.4087686123072425,0.5797787802499513,0.0869668170374926,0.5671908265686388,124.00654296875,0.1340683428712183,0.2624999999999999,28.38625947476884,94.98447204059048,21196.4700389022,0.5564342533914308,0.041953786192646426,0.01107355578144318,234.7202933454726,0.010756573177208018,228.0013810719488,8.26879968296295,8.032103746342772,598.0355807456799,583.1363252289688,6.296140494312761,6.139280586618121
Fast,2030,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.1737561575926217,0.0464253415565556,-0.0556642039037498,-0.0096719981857677,0.4061843826285372,0.5797787802499513,0.0869668170374926,0.5710939975481555,124.00654296875,0.1340683428712183,0.2624999999999999,34.6317309064013,129.6162029469918,21196.4700389022,0.5564342565529024,0.041953786192646426,0.01511101996649526,320.3002819770697,0.014659740995253134,310.73476078394935,9.248751754359054,8.972544907552207,918.3358627227497,893.8710860129181,7.085039075695767,6.89629124823598
Fast,2031,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.2292193018161132,0.0554631442234915,-0.0556642039037498,-0.0127593099549672,0.4030970708593376,0.5797787802499513,0.0869668170374926,0.5757536978634159,124.00654296875,0.1340683428712183,0.2624999999999999,41.37362529968623,170.98982824667803,21196.4700389022,0.5564342564202667,0.041953786192646426,0.01993447308250371,422.54046143459226,0.019319441443149232,409.50396171803817,10.212797606541786,9.897705573341279,1340.876324157342,1303.3750477309563,7.841848476641138,7.6225297206021265
Fast,2032,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.2937843563361856,0.0645650545200723,-0.0556642039037498,-0.0163532723148293,0.3995031084994757,0.5797787802499513,0.0869668170374926,0.5811732230761306,124.00654296875,0.1340683428712183,0.2624999999999999,48.16334181133303,219.15317005801103,21196.4700389022,0.5564342564258312,0.041953786192646426,0.02554949036596658,541.5590070514311,0.0247389666502994,524.378765396472,11.244215760045124,10.887507919416912,1882.4353312087728,1827.7538131274282,8.589587504987868,8.340074718716648
Fast,2033,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.3666201234836384,0.0728357671474528,-0.0556642039037498,-0.0204076173088111,0.3954487635054938,0.5797787802499513,0.0869668170374926,0.5872801483093886,124.00654296875,0.1340683428712183,0.2624999999999999,54.33301304071293,273.486183098724,21196.4700389022,0.5564342564255979,0.041953786192646426,0.031883785201264524,675.8236977453969,0.03084589188379072,653.8240231379866,12.43854628932482,12.033641915791819,2558.25902895417,2481.5778362654146,9.354253293412928,9.073869137182722
Fast,2034,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.4457837641935279,0.0791636407098894,-0.0556642039037498,-0.0248141983470496,0.3910421824672553,0.5797787802499513,0.0869668170374926,0.5939085495314967,124.00654296875,0.1340683428712183,0.2624999999999999,59.05339219305739,332.5395752917814,21196.4700389022,0.5564342564256076,0.041953786192646426,0.03876839505890328,821.7531243223675,0.03747429310588912,794.3227310480181,13.915426257578762,13.450924689494851,3380.0121532765374,3275.900567313433,10.164240302258165,9.851160014380387
Fast,2035,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,medium,0.015,0.3,0.528215187663118,0.0824314234695902,-0.0556642039037498,-0.0294026779111372,0.3864537029031677,0.5797787802499513,0.0869668170374926,0.6007992615268454,124.00654296875,0.1340683428712183,0.2624999999999999,61.491047348629486,394.03062264041085,21196.4700389022,0.5564342564256072,0.041953786192646426,0.0459371935819232,973.7063474304855,0.0443650051012382,940.3815014041387,15.834928650832087,15.292982343796393,4353.718500707023,4216.282068717572,11.049188186269957,10.700391864125029
Fast,2025,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.015,0.015,-0.1045210553316377,-0.0015678158299745,0.4142885649843304,0.5797353085884872,0.086960296288273,0.5567176218479619,124.00654296875,0.1340683428712183,0.3375,3.827758647775001,3.827758647775001,5639.664498283935,0.5554132174036378,0.04195378619264662,0.0013044044443240948,7.356403436058382,0.0013044044443241143,7.356403436058492,1.9218566563319008,1.9218566563319297,7.356403436058382,7.356403436058492,1.9218566563319008,1.9218566563319297
Fast,2026,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.0342075,0.0192075,-0.1045210553316377,-0.0035754040002569,0.4122809768140479,0.5797353085884872,0.086960296288273,0.5593535908470803,124.00654296875,0.1340683428712183,0.3375,4.901444948475889,8.72920359625089,5639.664498283935,0.556433621216965,0.04195378619264662,0.002974694335281099,16.776278035931142,0.0029199696301152045,16.46764905902799,3.4227208939983607,3.3597539566671313,24.132681471989525,23.824052495086484,2.7645914321845213,2.729235517581316
Fast,2027,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.058605591583125,0.024398091583125,-0.1045210553316377,-0.0061255182806031,0.4097308625337018,0.5797353085884872,0.086960296288273,0.5613646672402177,124.00654296875,0.1340683428712183,0.3375,6.22600040310088,14.95520399935177,5639.664498283935,0.5563908114135505,0.04195378619264662,0.005096359608218068,28.741758352955664,0.004973855826667206,28.050878125237737,4.6164080456276135,4.505441103291112,52.874439824945185,51.87493062032422,3.5355211354680964,3.4686875968106303
Fast,2028,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.0892778005748732,0.0306722089917482,-0.1045210553316377,-0.0093314099337732,0.4065249708805317,0.5797353085884872,0.086960296288273,0.5639475593529413,124.00654296875,0.1340683428712183,0.3375,7.827054214301757,22.782258213653527,5639.664498283935,0.5563926074468899,0.04195378619264662,0.0077636239899563225,43.784234594182145,0.007554951906051377,42.6073940508005,5.593960817874326,5.44360533148568,96.65867441912734,94.48232467112473,4.242717008676483,4.147188737177115
Fast,2029,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.127330816036066,0.0380530154611928,-0.1045210553316377,-0.0133087512683282,0.4025476295459767,0.5797353085884872,0.086960296288273,0.5671482987486529,124.00654296875,0.1340683428712183,0.3375,9.710517267033108,32.49277548068663,5639.664498283935,0.5563925320964912,0.04195378619264662,0.011072725489123882,62.44645684025558,0.010755766652161713,60.65891534002267,6.430806425962423,6.2467233899019705,159.10513125938292,155.1412400111474,4.896630986600494,4.774637983860805
Fast,2030,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.1737561575926217,0.0464253415565556,-0.1045210553316377,-0.0181611769619511,0.3976952038523538,0.5797353085884872,0.086960296288273,0.5710511770694292,124.00654296875,0.1340683428712183,0.3375,11.84700017460094,44.339775655287575,5639.664498283935,0.5563925352577257,0.04195378619264662,0.015109886946166239,85.2146929833776,0.01465864181170351,82.6698218185248,7.192934221953619,6.978122782150587,244.31982424276052,237.81106182967218,5.510172765468764,5.3633799069822965
Fast,2031,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.2292193018161132,0.0554631442234915,-0.1045210553316377,-0.0239582433282013,0.3918981374861036,0.5797353085884872,0.086960296288273,0.5757105280015775,124.00654296875,0.1340683428712183,0.3375,14.153301995617468,58.49307765090504,5639.664498283935,0.5563925351251,0.04195378619264662,0.019932978400920277,112.41531063273057,0.019317992876477508,108.94699860357215,7.9426914417243175,7.697638235749318,356.7351348754911,346.75806043324434,6.098758164248713,5.928189699689687
Fast,2032,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.2937843563361856,0.0645650545200723,-0.1045210553316377,-0.030706650964184,0.3851497298501209,0.5797353085884872,0.086960296288273,0.5811296468597077,124.00654296875,0.1340683428712183,0.3375,16.47596305221809,74.96904070312314,5639.664498283935,0.5563925351306641,0.04195378619264662,0.025547574671854274,144.0797498941144,0.02473711172904358,139.50901080837022,8.744845411310724,8.467426782047117,500.8148847696055,486.26707124161453,6.680289357747404,6.486238408294813
Fast,2033,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.3666201234836384,0.0728357671474528,-0.1045210553316377,-0.0383195222123252,0.3775368586019798,0.5797353085884872,0.086960296288273,0.5872361141973073,124.00654296875,0.1340683428712183,0.3375,18.586515837732595,93.55555654085572,5639.664498283935,0.5563925351304307,0.04195378619264662,0.03188139456338043,179.8003690748791,0.030843579066876514,173.94743786347703,9.673699505846345,9.358797495028375,680.6152538444846,660.2145091050916,7.274984821957207,7.056924607324374
Fast,2034,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.4457837641935279,0.0791636407098894,-0.1045210553316377,-0.0465937894832174,0.3692625913310875,0.5797353085884872,0.086960296288273,0.5938640184236237,124.00654296875,0.1340683428712183,0.3375,20.201287354442172,113.7568438952979,5639.664498283935,0.5563925351304405,0.04195378619264662,0.038765488214770806,218.6243476434872,0.03747148329318317,211.32659402660474,10.822297797541733,10.461045888748025,899.2396014879718,871.5411031316963,7.904927481247935,7.6614388487594205
Fast,2035,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,medium,0.015,0.3,0.528215187663118,0.0824314234695902,-0.1045210553316377,-0.0552096088567481,0.3606467719575568,0.5797353085884872,0.086960296288273,0.6007542137551871,124.00654296875,0.1340683428712183,0.3375,21.035172935608475,134.7920168309064,5639.664498283935,0.5563925351304401,0.04195378619264662,0.045933749223150466,259.050934766879,0.04436167862474705,250.18498402426724,12.315132162681483,11.893649973314576,1158.2905362548508,1121.7260871559636,8.59316867190956,8.32190298453019
Fast,2025,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.015,0.015,-0.0563476951105708,-0.0008452154266585,0.4281232769061165,0.555022222436545,0.0832533333654817,0.5329857387847569,924.9502180232558,1.0,0.2624999999999999,19.170878026678952,19.170878026678952,4868.794419474021,0.5317369387842746,0.04195378619264658,0.0012488000004822254,6.080150473387014,0.0012488000004822197,6.080150473386986,0.31715555567802556,0.31715555567802417,6.080150473387014,6.080150473386986,0.31715555567802556,0.31715555567802417
Fast,2026,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.0342075,0.0192075,-0.0563476951105708,-0.0019275137804948,0.4270409785522803,0.555022222436545,0.0832533333654817,0.5355093411089392,924.9502180232558,1.0,0.2624999999999999,24.5483093131624,43.719187339841355,4868.794419474021,0.5327138445960571,0.04195378619264658,0.0028478884010997153,13.865783154559088,0.002795496512882134,13.61069782157962,0.5648365831501269,0.5544454262795927,19.9459336279461,19.690848294966607,0.4562283711474514,0.4503937399820401
Fast,2027,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.058605591583125,0.024398091583125,-0.0563476951105708,-0.0033022900063005,0.4256662023264745,0.555022222436545,0.0832533333654817,0.5374346888886467,924.9502180232558,1.0,0.2624999999999999,31.182189188255453,74.9013765280968,4868.794419474021,0.5326728596984992,0.04195378619264658,0.004879110853151174,23.755387693817564,0.0047618291901474485,23.184367387478396,0.7618255264375363,0.7435131397448714,43.70132132176367,42.875215682445,0.5834515111397258,0.5724222660495667
Fast,2028,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.0892778005748732,0.0306722089917482,-0.0563476951105708,-0.0050305982869352,0.4239378940458398,0.555022222436545,0.0832533333654817,0.539907476899796,924.9502180232558,1.0,0.2624999999999999,39.20087849264069,114.10225502073747,4868.794419474021,0.5326745791701285,0.04195378619264658,0.007432674493396912,36.188164095217786,0.007232897729667509,35.21549210283148,0.9231467632035724,0.8983342582346108,79.88948541698146,78.09070778527649,0.7001569373231228,0.6843923266116337
Fast,2029,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.127330816036066,0.0380530154611928,-0.0563476951105708,-0.0071747980001804,0.4217936943325946,0.555022222436545,0.0832533333654817,0.5429717744620292,924.9502180232558,1.0,0.2624999999999999,48.63398119692372,162.7362362176612,4868.794419474021,0.5326745070317834,0.04195378619264658,0.010600714875149426,51.61270142656277,0.010297267430245727,50.13527820021199,1.0612477152050934,1.0308693009772194,131.50218684354422,128.22598598548848,0.8080694865503639,0.7879375175789678
Fast,2030,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.1737561575926217,0.0464253415565556,-0.0563476951105708,-0.0097907589916133,0.4191777333411617,0.555022222436545,0.0832533333654817,0.5467082800144868,924.9502180232558,1.0,0.2624999999999999,59.33430402184256,222.07054023950377,4868.794419474021,0.5326745100582602,0.04195378619264658,0.014465779312363708,70.43090558937917,0.014033769956226627,68.32754084705839,1.187018315129333,1.1515689275112282,201.9330924329234,196.55352683254688,0.9093195892401483,0.8850950090928913
Fast,2031,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.2292193018161132,0.0554631442234915,-0.0563476951105708,-0.0129159793321922,0.4160525130005829,0.555022222436545,0.0832533333654817,0.5511690110949675,924.9502180232558,1.0,0.2624999999999999,70.88514485897737,292.9556850984811,4868.794419474021,0.532674509931288,0.04195378619264658,0.019083270947899838,92.91252309644544,0.018494501163679566,90.04592405667887,1.3107474532398924,1.2703073998906393,294.84561552936884,286.59945088922575,1.0064512502300558,0.9783030863281638
Fast,2032,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.2937843563361856,0.0645650545200723,-0.0563476951105708,-0.0165540713390866,0.4124144209936884,0.555022222436545,0.0832533333654817,0.5563571225446742,924.9502180232558,1.0,0.2624999999999999,82.51791899934557,375.4736040978267,4868.794419474021,0.5326745099366149,0.04195378619264658,0.024458526955619925,119.0835395500772,0.02368261260805926,115.30577210468402,1.443123396640936,1.3973422197619707,413.92915507944605,401.9052229939098,1.1024187867320763,1.070395411575181
Fast,2033,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.3666201234836384,0.0728357671474528,-0.0563476951105708,-0.0206581989394558,0.4083102933933192,0.555022222436545,0.0832533333654817,0.562203282029427,924.9502180232558,1.0,0.2624999999999999,93.08837386422724,468.5619779620539,4868.794419474021,0.5326745099363914,0.04195378619264658,0.030522347358877416,148.60703449015,0.029528772093035616,143.76952078049203,1.5964081046995056,1.5444412101363494,562.536189569596,545.6747437744018,1.2005587649605503,1.1645732463136238
Fast,2034,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.4457837641935279,0.0791636407098894,-0.0563476951105708,-0.0251188876300194,0.4038496047027556,0.555022222436545,0.0832533333654817,0.5685486504748013,924.9502180232558,1.0,0.2624999999999999,101.1757666798085,569.7377446418624,4868.794419474021,0.5326745099364009,0.04195378619264658,0.037112984329323064,180.69549099263494,0.035874140538400434,174.6638152567908,1.7859562316387771,1.7263404171628403,743.231680562231,720.3385590311926,1.3045154328495947,1.2643335741850805
Fast,2035,DE,Энергетика и ЖКХ,hybrid,low,medium,0.015,0.3,0.528215187663118,0.0824314234695902,-0.0563476951105708,-0.0297637083472143,0.3992047839855608,0.555022222436545,0.0832533333654817,0.5751451290216355,924.9502180232558,1.0,0.2624999999999999,105.35218432673564,675.089928968598,4868.794419474021,0.5326745099364004,0.04195378619264658,0.043975675107228045,214.10852155467452,0.042470619085235084,206.78071319379944,2.0323121245464235,1.9627567716346237,957.3402021169055,927.1192722249921,1.4180928510954525,1.373327067167843
Fast,2025,F,Строительство,hardware,low,high,0.0075,0.18,0.0075,0.0075,-0.0677287541356785,-0.0005079656560175,0.7486990951323189,0.2470583252535041,0.0197646660202803,0.2368415280938573,38.88410527939136,0.0420391330492272,0.4499999999999999,1.3259960223406642,1.3259960223406642,9345.761480454275,0.2366932930987052,0.04195378619264676,0.00014823499515210223,1.3853689077478433,0.0001482349951520967,1.3853689077477915,1.0447760659963168,1.0447760659962777,1.3853689077478433,1.3853689077477915,1.0447760659963168,1.0447760659962777
Fast,2026,F,Строительство,hardware,low,high,0.0075,0.18,0.016283625,0.008783625,-0.0677287541356785,-0.0011028696340625,0.748104191154274,0.2470583252535041,0.0197646660202803,0.2374437668320392,38.88410527939136,0.0420391330492272,0.4499999999999999,1.5529402415642692,2.8789362639049334,9345.761480454275,0.23712814544160754,0.04195378619264676,0.00032184040972448676,3.00784370405673,0.0003156213904316474,2.94972223310351,1.936870217895148,1.8994434905829143,4.393212611804573,4.3350911408513015,1.5259846724934802,1.5057961495025485
Fast,2027,F,Строительство,hardware,low,high,0.0075,0.18,0.0265448221527346,0.0102611971527346,-0.0677287541356785,-0.0017978477331578,0.7474092130551787,0.2470583252535041,0.0197646660202803,0.2376213097714726,38.88410527939136,0.0420391330492272,0.4499999999999999,1.814174214530606,4.693110478435539,9345.761480454275,0.23710990173938806,0.04195378619264676,0.0005246495444165372,4.9032495029459575,0.0005114080320845482,4.779497487050695,2.7027445675687822,2.6345306028326108,9.29646211475053,9.114588627901995,1.9808743385579815,1.942121045260449
Fast,2028,F,Строительство,hardware,low,high,0.0075,0.18,0.0384969710091197,0.011952148856385,-0.0677287541356785,-0.002607351884445,0.7465997089038915,0.2470583252535041,0.0197646660202803,0.2378500914033227,38.88410527939136,0.0420391330492272,0.4499999999999999,2.113133578932018,6.806244057367557,9345.761480454275,0.23711066713177034,0.04195378619264676,0.0007608797747876639,7.111000890467274,0.0007394242715523525,6.910482874786938,3.3651449966836404,3.270253685656498,16.407463005217807,16.025071502688935,2.410648643646155,2.3544661883439617
Fast,2029,F,Строительство,hardware,low,high,0.0075,0.18,0.052370935488355,0.0138739644792352,-0.0677287541356785,-0.0035470182135462,0.7456600425747902,0.2470583252535041,0.0197646660202803,0.2381147074219646,38.88410527939136,0.0420391330492272,0.4499999999999999,2.452909561808223,9.25915361917578,9345.761480454275,0.237110635020662,0.04195378619264676,0.0010350940490969818,9.673742092698019,0.0010040724013026248,9.383821171681298,3.9437826177198234,3.8255879131409074,26.081205097915824,25.408892674370232,2.8168022878356225,2.744191717669336
Fast,2030,F,Строительство,hardware,low,high,0.0075,0.18,0.0684112331809897,0.0160402976926346,-0.0677287541356785,-0.0046334075922338,0.7445736531961027,0.2470583252535041,0.0197646660202803,0.2384206369048561,38.88410527939136,0.0420391330492272,0.4499999999999999,2.8359161250124947,12.095069744188276,9345.761480454275,0.23711063636784455,0.04195378619264676,0.001352125175857779,12.636639385284095,0.001310000537011552,12.242952558176977,4.455928464819607,4.317106719128739,38.71784448319992,37.65184523254721,3.2011261862961957,3.1129911632497245
Fast,2031,F,Строительство,hardware,low,high,0.0075,0.18,0.0868697534761485,0.0184585202951588,-0.0677287541356785,-0.005883580175013,0.7433234806133234,0.2470583252535041,0.0197646660202803,0.2387726284936033,38.88410527939136,0.0420391330492272,0.4499999999999999,3.2634565986233417,15.35852634281162,9345.761480454275,0.23711063631132515,0.04195378619264676,0.0017169516647201587,16.046220731943503,0.0016619921822781658,15.532582517951424,4.916940136024009,4.759549284186496,54.76406521514342,53.184427750498635,3.5657109277788948,3.4628600793715463
