scenario,throttle_scenario,year,sector_id,sector_name_ru,class_id,ai_intensity,managed_obsolescence_pressure_score,managed_obsolescence_pressure_rank,fit_quality,throttle_rho,sanction_wedge,import_dependency_score,market_concentration_score,managed_adoption_factor,adaptation,adaptation_managed,diffusion_speed_managed,va_cf_growth_rate_annual,employment_cf_growth_rate_annual,va_cf_bn_rub,va_ai_bn_rub,incremental_va_vs_cf_bn_rub,va_share_cf,va_share_ai,delta_va_share_pp,labour_share_cf,labour_share_ai,margin_cf_t,margin_ai,profit_pool_cf_bn_rub,profit_pool_ai_bn_rub,incremental_profit_pool_vs_cf_bn_rub,labour_income_cf_bn_rub,labour_income_ai_bn_rub,incremental_labour_income_vs_cf_bn_rub,employment_cf_thousand,employment_ai_thousand,employment_delta_vs_cf_thousand,labour_productivity_cf_mrub_per_person,labour_productivity_ai_mrub_per_person,lp_gain_vs_cf_pct,delta_k_need_managed_bn_rub,cumulative_delta_k_need_managed_bn_rub,cumulative_incremental_profit_pool_vs_cf_bn_rub,cumulative_net_value_after_capex_bn_rub
Fast,SanctionRelief,2027,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0265448221527346,0.02247297273417199,0.008687178332050419,0.012418660446981845,0.01210671186349388,23302.032990761814,23322.989046330073,20.956055568258307,0.20790687167625835,0.20653645041139593,-0.13704212648624203,0.13877045234883123,0.10073837957626788,0.8540573681579399,0.8556168689614544,19901.272968819525,19955.542862643233,54.26989382370812,3233.633658775406,2349.520123402337,-884.1135353730688,1279.4675245194774,1278.03065999645,-1.4368645230274524,18212.289522169176,18249.162384253643,0.2024614315491835,38.02498858223713,98.36732929415042,102.48009854587872,4.112769251728295
Fast,SanctionRelief,2028,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0384969710091197,0.03259171882404311,0.010118746089871029,0.012418660446981845,0.01210671186349388,23591.41302619845,23622.18847033265,30.77544413420037,0.20305519671393574,0.20090490113834814,-0.2150295575587602,0.13876769544581358,0.09974853255996449,0.8540601250609575,0.8563149444483726,20148.48515951975,20228.033007721893,79.54784820214263,3273.7260179559057,2356.278635770594,-917.4473821853117,1294.9576691775328,1292.849142844432,-2.1085263331008264,18217.902861011724,18271.41906004659,0.2937560895079683,44.291159894157055,142.65848918830747,182.02794674802135,39.36945755971388
Fast,SanctionRelief,2029,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.052370935488355,0.04433748316417472,0.011745764340131524,0.012418660446981845,0.01210671186349388,23884.386774035316,23926.783301888852,42.3965278535361,0.19823335443437384,0.19514911954766812,-0.3084234886705728,0.13876781110833336,0.09859952558983012,0.8540600093984377,0.8571218535979425,20398.699592708523,20508.168854351272,109.46926164274919,3314.3840722977084,2359.16948245691,-955.2145898407985,1310.6353485536865,1307.7330531191358,-2.9022954345507515,18223.517929981237,18296.38185317711,0.39983456254621963,51.41284521296695,194.0713344012744,291.49720839077054,97.42587398949613
Fast,SanctionRelief,2030,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0684112331809897,0.057917275510134966,0.01357979234596017,0.012418660446981845,0.01210671186349388,24180.99886336644,24237.08370684005,56.08484347361082,0.1934440186357266,0.18934572418035972,-0.40982944553668854,0.13876780625585272,0.09727110833177444,0.8540600142509184,0.8580547635741678,20652.024233848184,20796.745129799954,144.72089595177022,3355.544165344629,2357.567994894324,-997.9761704503053,1326.502833076736,1322.6670182535236,-3.8358148232123312,18229.13472961095,18324.403173553983,0.5226163795272409,59.440641042119175,253.5119754433936,436.21810434254076,182.70612889914716
Fast,SanctionRelief,2031,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0868697534761485,0.0735443466172409,0.01562707110710592,0.012418660446981845,0.01210671186349388,24481.294477519445,24553.418944709516,72.1244671900713,0.18868981678173863,0.1836179599652167,-0.5071856816521919,0.13876780645943265,0.0957424199378228,0.8540600140473384,0.8591281357448661,20908.494705367288,21094.533044130963,186.0383387636757,3397.2155339327956,2350.8037475136725,-1046.411786419123,1342.5624206629043,1337.634592761769,-4.927827901135288,18234.75326043429,18355.849256271777,0.6640945128675968,68.40186510609534,321.91384054948895,622.2564431062165,300.3426025567275
Fast,SanctionRelief,2032,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.1079964422183629,0.09143030182670955,0.017885955209468663,0.012418660446981845,0.01210671186349388,24785.319360938327,24876.13048669469,90.81112575636143,0.1839733258578817,0.17808756628032807,-0.5885759577553634,0.1387678064508917,0.09399276051949323,0.8540600140558794,0.8603564278571052,21168.150201782446,21402.338764439875,234.18856265742943,3439.4043999022288,2338.1761754875583,-1101.2282244146704,1358.8164370486252,1352.6187643710218,-6.19767267760335,18240.37352298483,18391.087823080943,0.8262676194991103,78.28931519838146,400.2031557478704,856.4450057636459,456.24185001577547
Fast,SanctionRelief,2033,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.1320264468253022,0.11177421806116591,0.020343916234456277,0.012418660446981845,0.01210671186349388,25093.11982615183,25205.561554463344,112.44172831151445,0.17929706827420552,0.1728151408133784,-0.6481927460827125,0.13876780645124998,0.0920026557569318,0.8540600140555211,0.8617532058956353,21431.030271420106,21720.97347595856,289.94320453845285,3482.1171952934606,2318.978602855446,-1163.1385924380147,1375.267236127352,1367.602702510778,-7.664533616573863,18245.995517796346,18430.4707121363,1.011044829864316,89.0481526871796,489.25130843505,1146.3882103020987,657.1369018670487
Fast,SanctionRelief,2034,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.1591634320236302,0.13474851884723574,0.02297430078606982,0.012418660446981845,0.01210671186349388,25404.742760828234,25542.042505525264,137.29974469702938,0.17466350782655757,0.16778737322791792,-0.6876134598639644,0.138767806451235,0.08975523864785823,0.8540600140555361,0.8633301757684962,21697.174959390242,22051.216045781526,354.0410863912839,3525.3604263780257,2292.5321206371586,-1232.828305740867,1391.9172002904495,1382.5707819912175,-9.346418299232027,18251.619245402715,18474.310927313894,1.2201201379284266,100.56171194876195,589.8130203838119,1500.4292966933826,910.6162763095707
Fast,SanctionRelief,2035,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.1895591843908691,0.16048170742364642,0.02573318857641061,0.012418660446981845,0.01210671186349388,25720.23563491788,25885.871790800786,165.63615588290486,0.17007504572828208,0.16295640915003562,-0.7118636578246462,0.13876780645123565,0.08723793860829801,0.8540600140555354,0.865095994679245,21966.624807869648,22393.764005002216,427.13919713256837,3569.1406804664584,2258.230094108152,-1310.9105863583063,1408.7687407722071,1397.5098915210244,-11.25884925118271,18257.24470633804,18522.854076279255,1.4548162891688143,112.63774777046719,702.4507681542791,1927.568493825951,1225.117725671672
Fast,SanctionRelief,2025,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.3,0.079895390625,0.234296875,0.63,0.7923401705522259,0.015,0.011885102558283388,0.011885102558283388,0.04174122429048687,0.004591380398998313,27956.307647992504,27982.90137543994,26.593727447434503,0.2676963205198937,0.2674915555931857,-0.020476492670801205,0.4401802957999448,0.4151948060420837,0.5554548652643115,0.5564884748039696,15528.467097903318,15572.162107008473,43.695009105154895,12305.8157699676,11618.355309070543,-687.4604608970567,10619.736400473892,10612.166100632703,-7.570299841188898,2632.4860235462143,2636.869901025351,0.16652994317634118,11.224795648417743,11.224795648417743,43.695009105154895,32.470213456737156
Fast,SanctionRelief,2026,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.3,0.079895390625,0.234296875,0.63,0.7923401705522259,0.0342075,0.02710397638416527,0.01521887382588188,0.04174122429048687,0.004591380398998313,29123.238155861214,29186.455113065953,63.21695720473872,0.2692454381756112,0.2687118504544982,-0.05335877211130047,0.43915981547126914,0.4143476595462544,0.5564753455929872,0.558789128314544,16206.36401756974,16309.07381122169,102.70979365194944,12789.755894453836,12093.339366550688,-696.4165279031477,10668.495650025556,10651.160230361053,-17.335419664503206,2729.835499889945,2740.2136933279985,0.3801765138768287,14.37335082779892,25.598146476216662,146.40480275710433,120.80665628088767
